,PLZ,Ortsname,YB,YB_relativ,YB_pro_1000,SCB,SCB_relativ,SCB_pro_1000,derby
1664,5324,Full-Reuenthal,,,,,,,Unentschieden
1665,5325,Leibstadt,,,,,,,Unentschieden
1666,5326,"Schwaderloch, Mettauertal",,,,,,,Unentschieden
1667,5330,Bad Zurzach,,,,,,,Unentschieden
1668,5332,Rekingen (AG),,,,,,,Unentschieden
1669,5333,Baldingen,,,,1.0,0.0037593984962406013,3.7593984962406015,Unentschieden
1670,5334,Böbikon,,,,,,,Unentschieden
1671,5400,Baden,2.0,0.0001532684496896314,0.1532684496896314,3.0,0.00022990267453444708,0.22990267453444707,SCB gewinnt
1672,5404,Baden,,,,,,,Unentschieden
1673,5405,Baden,,,,1.0,0.00033500837520938025,0.33500837520938026,Unentschieden
1674,5406,"Baden, Birmenstorf (AG)",,,,,,,Unentschieden
1675,5408,Ennetbaden,,,,1.0,0.0003059039461609055,0.3059039461609055,Unentschieden
1676,5412,Gebenstorf,1.0,0.00020362451639177357,0.20362451639177356,1.0,0.00020362451639177357,0.20362451639177356,Unentschieden
1677,5413,Birmenstorf (AG),,,,1.0,0.00035323207347227127,0.35323207347227126,Unentschieden
1678,5415,Obersiggenthal,1.0,0.00014084507042253522,0.14084507042253522,1.0,0.00014084507042253522,0.14084507042253522,Unentschieden
1679,5416,"Obersiggenthal, Untersiggenthal",,,,,,,Unentschieden
1680,5417,Untersiggenthal,1.0,0.00016244314489928524,0.16244314489928524,1.0,0.00016244314489928524,0.16244314489928524,Unentschieden
1681,5420,Ehrendingen,,,,3.0,0.0006361323155216285,0.6361323155216285,Unentschieden
1682,5423,Freienwil,,,,,,,Unentschieden
1683,5425,Schneisingen,,,,,,,Unentschieden
1684,5426,Lengnau (AG),,,,1.0,0.0003772161448509996,0.37721614485099964,Unentschieden
1685,5430,"Wettingen, Würenlos",2.0,9.890218573830482e-05,0.09890218573830482,6.0,0.00029670655721491444,0.29670655721491446,SCB gewinnt
1686,5432,Neuenhof,,,,1.0,0.0001162385214460072,0.1162385214460072,Unentschieden
1687,5436,Würenlos,,,,2.0,0.00033101621979476995,0.33101621979477,Unentschieden
1688,5442,Fislisbach,,,,,,,Unentschieden
1689,5443,Niederrohrdorf,,,,2.0,0.0005521811154058532,0.5521811154058531,Unentschieden
1690,5444,Künten,,,,,,,Unentschieden
1691,5445,Eggenwil,,,,,,,Unentschieden
1692,5452,Oberrohrdorf,,,,,,,Unentschieden
1693,5453,Remetschwil,,,,,,,Unentschieden
1694,5454,Bellikon,,,,3.0,0.0019505851755526658,1.9505851755526658,Unentschieden
1695,5462,"Oberweningen, Siglistorf",,,,,,,Unentschieden
1696,5463,Wislikofen,,,,,,,Unentschieden
1697,5464,Rümikon,,,,,,,Unentschieden
1698,5465,Mellikon,,,,,,,Unentschieden
1699,5466,Kaiserstuhl,,,,,,,Unentschieden
1700,5467,Fisibach,,,,,,,Unentschieden
1701,5502,Hunzenschwil,,,,3.0,0.0008116883116883117,0.8116883116883118,Unentschieden
1702,5503,Schafisheim,,,,1.0,0.0003486750348675035,0.34867503486750345,Unentschieden
1703,5504,Othmarsingen,,,,7.0,0.0026646364674533687,2.6646364674533687,Unentschieden
1704,5505,Brunegg,,,,,,,Unentschieden
1705,5506,"Mägenwil, Wohlenschwil",,,,4.0,0.0019230769230769232,1.9230769230769231,Unentschieden
1706,5507,Mellingen,,,,,,,Unentschieden
1707,5512,Wohlenschwil,,,,,,,Unentschieden
1708,5522,"Hägglingen, Tägerig",,,,,,,Unentschieden
1709,5524,Niederwil (AG),,,,,,,Unentschieden
1710,5525,Fischbach-Göslikon,,,,,,,Unentschieden
1711,5600,"Ammerswil, Lenzburg",1.0,0.0001040582726326743,0.1040582726326743,10.0,0.001040582726326743,1.040582726326743,SCB gewinnt
1712,5603,Staufen,3.0,0.0010905125408942203,1.0905125408942202,4.0,0.0014540167211922936,1.4540167211922936,SCB gewinnt
1713,5604,"Hendschiken, Othmarsingen",,,,,,,Unentschieden
1714,5605,"Dottikon, Villmergen",1.0,0.00020842017507294707,0.20842017507294708,,,,Unentschieden
1715,5606,Dintikon,1.0,0.00046511627906976747,0.4651162790697675,,,,Unentschieden
1716,5607,Hägglingen,1.0,0.00042735042735042735,0.42735042735042733,1.0,0.00042735042735042735,0.42735042735042733,Unentschieden
1717,5608,Stetten (AG),,,,,,,Unentschieden
1718,5610,"Villmergen, Wohlen (AG)",1.0,6.949753283758427e-05,0.06949753283758427,3.0,0.0002084925985127528,0.20849259851275279,SCB gewinnt
1719,5611,"Villmergen, Wohlen (AG)",,,,,,,Unentschieden
1720,5612,Villmergen,2.0,0.0003572066440435792,0.3572066440435792,2.0,0.0003572066440435792,0.3572066440435792,Unentschieden
1721,5613,Villmergen,,,,,,,Unentschieden
1722,5614,Sarmenstorf,1.0,0.0003614022406938923,0.3614022406938923,,,,Unentschieden
1723,5615,"Fahrwangen, Meisterschwanden",,,,4.0,0.0020060180541624875,2.0060180541624875,Unentschieden
1724,5616,Meisterschwanden,,,,,,,Unentschieden
1725,5617,Meisterschwanden,,,,1.0,0.002325581395348837,2.3255813953488373,Unentschieden
1726,5618,"Sarmenstorf, Bettwil",,,,,,,Unentschieden
1727,5619,"Büttikon, Uezwil",,,,2.0,0.001386001386001386,1.386001386001386,Unentschieden
1728,5620,Bremgarten (AG),1.0,0.00015105740181268882,0.1510574018126888,3.0,0.00045317220543806646,0.45317220543806647,SCB gewinnt
1729,5621,"Berikon, Zufikon",,,,,,,Unentschieden
1730,5622,Waltenschwil,2.0,0.0007358351729212656,0.7358351729212657,,,,Unentschieden
1731,5623,Boswil,,,,5.0,0.001901863826550019,1.901863826550019,Unentschieden
1732,5624,"Boswil, Bünzen",1.0,0.0009794319294809011,0.9794319294809011,2.0,0.0019588638589618022,1.9588638589618022,SCB gewinnt
1733,5625,Kallern,,,,,,,Unentschieden
1734,5626,Bremgarten (AG),,,,,,,Unentschieden
1735,5627,Besenbüren,,,,,,,Unentschieden
1736,5628,Aristau,,,,1.0,0.000715307582260372,0.7153075822603719,Unentschieden
1737,5630,"Aristau, Boswil, Muri (AG)",,,,5.0,0.0006674676278200508,0.6674676278200508,Unentschieden
1738,5632,"Bettwil, Boswil, Buttwil",,,,,,,Unentschieden
1739,5634,Merenschwand,,,,2.0,0.0007087172218284905,0.7087172218284905,Unentschieden
1740,5636,Merenschwand,,,,,,,Unentschieden
1741,5637,"Auw, Beinwil (Freiamt), Geltwil",,,,,,,Unentschieden
1742,5642,"Hünenberg, Auw, Mühlau",,,,,,,Unentschieden
1743,5643,"Auw, Sins",,,,,,,Unentschieden
1744,5644,"Auw, Sins",,,,,,,Unentschieden
1745,5645,Sins,,,,,,,Unentschieden
1746,5646,Abtwil,,,,,,,Unentschieden
1747,5647,Oberrüti,,,,,,,Unentschieden
1748,5702,Niederlenz,,,,3.0,0.0006732495511669659,0.6732495511669659,Unentschieden
1749,5703,"Egliswil, Seon",,,,6.0,0.0012322858903265558,1.2322858903265559,Unentschieden
1750,5704,Egliswil,,,,,,,Unentschieden
1751,5705,Hallwil,,,,1.0,0.001314060446780552,1.314060446780552,Unentschieden
1752,5706,"Boniswil, Hallwil",,,,2.0,0.0013568521031207597,1.3568521031207597,Unentschieden
1753,5707,Seengen,,,,3.0,0.0007944915254237289,0.7944915254237289,Unentschieden
1754,5708,Birrwil,,,,1.0,0.0009398496240601503,0.9398496240601504,Unentschieden
1755,5712,Beinwil am See,,,,,,,Unentschieden
1756,5722,"Gränichen, Unterkulm",1.0,0.00013777900248002206,0.13777900248002206,3.0,0.00041333700744006614,0.41333700744006613,SCB gewinnt
1757,5723,"Gränichen, Teufenthal (AG), Unterkulm",,,,,,,Unentschieden
1758,5724,"Dürrenäsch, Teufenthal (AG)",,,,1.0,0.0008237232289950577,0.8237232289950577,Unentschieden
1759,5725,Leutwil,,,,2.0,0.002638522427440633,2.638522427440633,Unentschieden
1760,5726,Unterkulm,,,,,,,Unentschieden
1761,5727,Oberkulm,,,,1.0,0.000384172109104879,0.384172109104879,Unentschieden
1762,5728,Gontenschwil,,,,,,,Unentschieden
1763,5732,Zetzwil,,,,,,,Unentschieden
1764,5733,Leimbach (AG),,,,,,,Unentschieden
1765,5734,Reinach (AG),1.0,0.00012265423770391266,0.12265423770391266,,,,Unentschieden
1766,5735,Rickenbach (LU),,,,,,,Unentschieden
1767,5736,Burg (AG),,,,,,,Unentschieden
1768,5737,Menziken,,,,1.0,0.00017301038062283736,0.17301038062283736,Unentschieden
1769,5742,Kölliken,,,,2.0,0.00046565774155995343,0.46565774155995343,Unentschieden
1770,5745,Safenwil,,,,5.0,0.0013873473917869034,1.3873473917869035,Unentschieden
1771,5746,"Dulliken, Walterswil (SO)",,,,1.0,0.0013623978201634877,1.3623978201634876,Unentschieden
1772,6000,Luzern,,,,,,,Unentschieden
1773,6003,Luzern,1.0,5.90318772136954e-05,0.0590318772136954,1.0,5.90318772136954e-05,0.0590318772136954,Unentschieden
1774,6004,"Ebikon, Luzern",1.0,0.00010815487778498811,0.10815487778498811,3.0,0.0003244646333549643,0.3244646333549643,SCB gewinnt
1775,6005,"Horw, Kriens, Luzern",,,,1.0,4.57268279299465e-05,0.0457268279299465,Unentschieden
1776,6006,"Ebikon, Luzern, Meggen",,,,,,,Unentschieden
1777,6010,"Kriens, Hergiswil (NW)",,,,,,,Unentschieden
1778,6012,Kriens,,,,,,,Unentschieden
1779,6013,"Kriens, Schwarzenberg, Hergiswil (NW)",,,,,,,Unentschieden
1780,6014,"Luzern, Malters",,,,4.0,0.0004363953742090334,0.4363953742090334,Unentschieden
1781,6015,Luzern,,,,3.0,0.0003563791874554526,0.3563791874554526,Unentschieden
1782,6016,"Luzern, Malters, Neuenkirch, Ruswil",,,,,,,Unentschieden
1783,6017,Ruswil,,,,,,,Unentschieden
1784,6018,"Buttisholz, Oberkirch, Ruswil",,,,3.0,0.0009126863401277761,0.912686340127776,Unentschieden
1785,6019,"Malters, Ruswil",,,,,,,Unentschieden
1786,6020,"Emmen, Ebikon, Luzern",,,,1.0,4.318721658389117e-05,0.043187216583891165,Unentschieden
1787,6022,"Buttisholz, Grosswangen",,,,1.0,0.00032175032175032174,0.32175032175032175,Unentschieden
1788,6023,"Rothenburg, Neuenkirch",1.0,0.00013810247203424942,0.1381024720342494,,,,Unentschieden
1789,6024,Hildisrieden,,,,,,,Unentschieden
1790,6025,Beromünster,2.0,0.0015515903801396431,1.5515903801396431,,,,Unentschieden
1791,6026,"Eschenbach (LU), Rain, Römerswil, Rothenburg",,,,1.0,0.0003898635477582846,0.3898635477582846,Unentschieden
1792,6027,Römerswil,,,,1.0,0.0010559662090813093,1.0559662090813093,Unentschieden
1793,6028,"Römerswil, Beromünster",,,,,,,Unentschieden
1794,6030,"Adligenswil, Buchrain, Ebikon",,,,1.0,7.862871520679352e-05,0.07862871520679353,Unentschieden
1795,6032,"Emmen, Ebikon",,,,2.0,0.00032536196518626975,0.32536196518626975,Unentschieden
1796,6033,Buchrain,,,,,,,Unentschieden
1797,6034,"Ballwil, Eschenbach (LU), Inwil, Dietwil, Sins",,,,,,,Unentschieden
1798,6035,"Buchrain, Root",,,,,,,Unentschieden
1799,6036,Dierikon,,,,,,,Unentschieden
1800,6037,Root,,,,,,,Unentschieden
1801,6038,"Inwil, Gisikon, Honau, Root",,,,,,,Unentschieden
1802,6039,Root,,,,,,,Unentschieden
1803,6042,Dietwil,,,,,,,Unentschieden
1804,6043,Adligenswil,,,,,,,Unentschieden
1805,6044,"Root, Udligenswil",,,,,,,Unentschieden
1806,6045,Meggen,,,,,,,Unentschieden
1807,6047,Horw,,,,,,,Unentschieden
1808,6048,"Horw, Kriens",,,,,,,Unentschieden
1809,6052,"Horw, Hergiswil (NW)",2.0,0.0003570790930191037,0.35707909301910373,3.0,0.0005356186395286556,0.5356186395286556,SCB gewinnt
1810,6053,Alpnach,,,,,,,Unentschieden
1811,6055,Alpnach,,,,5.0,0.0009549274255156608,0.9549274255156609,Unentschieden
1812,6056,Sarnen,1.0,0.0008019246190858059,0.8019246190858059,,,,Unentschieden
1813,6060,Sarnen,1.0,0.00015453562046051616,0.15453562046051617,4.0,0.0006181424818420646,0.6181424818420647,SCB gewinnt
1814,6062,Sarnen,,,,,,,Unentschieden
1815,6063,Sarnen,,,,,,,Unentschieden
1816,6064,Kerns,,,,1.0,0.00018754688672168043,0.18754688672168043,Unentschieden
1817,6066,Kerns,,,,,,,Unentschieden
1818,6067,"Kerns, Sachseln",,,,,,,Unentschieden
1819,6068,Kerns,,,,,,,Unentschieden
1820,6072,Sachseln,,,,2.0,0.000467180565288484,0.46718056528848395,Unentschieden
1821,6073,Sachseln,,,,,,,Unentschieden
1822,6074,"Giswil, Sachseln",,,,3.0,0.0008156606851549756,0.8156606851549756,Unentschieden
1823,6078,Lungern,1.0,0.000473260766682442,0.473260766682442,,,,Unentschieden
1824,6083,Hasliberg,,,,,,,Unentschieden
1825,6084,Hasliberg,,,,,,,Unentschieden
1826,6085,Hasliberg,,,,,,,Unentschieden
1827,6086,Hasliberg,,,,,,,Unentschieden
1828,6102,Malters,1.0,0.00016126431220770844,0.16126431220770843,,,,Unentschieden
1829,6103,"Malters, Schwarzenberg",,,,,,,Unentschieden
1830,6105,"Entlebuch, Werthenstein, Malters, Ruswil",,,,,,,Unentschieden
1831,6106,"Werthenstein, Ruswil",,,,1.0,0.0011806375442739079,1.1806375442739079,Unentschieden
1832,6110,"Doppleschwand, Entlebuch, Romoos, Werthenstein, Ruswil, Wolhusen, Menznau",,,,,,,Unentschieden
1833,6112,Doppleschwand,,,,,,,Unentschieden
1834,6113,Romoos,,,,,,,Unentschieden
1835,6114,Wolhusen,,,,,,,Unentschieden
1836,6122,"Wolhusen, Menznau, Willisau",2.0,0.0010045203415369162,1.0045203415369162,1.0,0.0005022601707684581,0.5022601707684581,YB gewinnt
1837,6123,Menznau,,,,,,,Unentschieden
1838,6125,"Hergiswil bei Willisau, Menznau, Willisau",,,,,,,Unentschieden
1839,6126,Willisau,,,,,,,Unentschieden
1840,6130,"Hergiswil bei Willisau, Menznau, Willisau",2.0,0.0002768549280177187,0.2768549280177187,4.0,0.0005537098560354374,0.5537098560354374,SCB gewinnt
1841,6132,"Hergiswil bei Willisau, Willisau",,,,,,,Unentschieden
1842,6133,"Hergiswil bei Willisau, Menznau, Willisau",,,,,,,Unentschieden
1843,6142,Gettnau,,,,,,,Unentschieden
1844,6143,"Gettnau, Schötz",,,,,,,Unentschieden
1845,6144,"Ebersecken, Zell (LU), Willisau",,,,,,,Unentschieden
1846,6145,Fischbach,,,,,,,Unentschieden
1847,6146,"Melchnau, Grossdietwil",,,,2.0,0.0028328611898017,2.8328611898017,Unentschieden
1848,6147,"Melchnau, Altbüron, Grossdietwil, Pfaffnau",1.0,0.0009124087591240876,0.9124087591240876,1.0,0.0009124087591240876,0.9124087591240876,Unentschieden
1849,6152,"Fischbach, Zell (LU)",,,,,,,Unentschieden
1850,6153,"Luthern, Ufhusen, Zell (LU)",,,,,,,Unentschieden
1851,6154,"Luthern, Willisau",,,,,,,Unentschieden
1852,6156,"Hergiswil bei Willisau, Luthern, Willisau",,,,,,,Unentschieden
1853,6162,"Entlebuch, Hasle (LU)",,,,2.0,0.0007089684509039348,0.7089684509039348,Unentschieden
1854,6163,Entlebuch,,,,,,,Unentschieden
1855,6166,"Entlebuch, Hasle (LU), Romoos",,,,,,,Unentschieden
1856,6167,Romoos,,,,,,,Unentschieden
1857,6170,"Flühli, Romoos, Schüpfheim, Escholzmatt-Marbach",2.0,0.00048426150121065375,0.48426150121065376,1.0,0.00024213075060532688,0.24213075060532688,YB gewinnt
1858,6173,"Flühli, Escholzmatt-Marbach",,,,,,,Unentschieden
1859,6174,Flühli,,,,,,,Unentschieden
1860,6182,Escholzmatt-Marbach,,,,,,,Unentschieden
1861,6192,"Flühli, Escholzmatt-Marbach",1.0,0.001949317738791423,1.949317738791423,1.0,0.001949317738791423,1.949317738791423,Unentschieden
1862,6196,Escholzmatt-Marbach,,,,,,,Unentschieden
1863,6197,"Eggiwil, Schangnau, Eriz, Flühli, Escholzmatt-Marbach",,,,,,,Unentschieden
1864,6203,Neuenkirch,,,,,,,Unentschieden
1865,6204,"Neuenkirch, Sempach",,,,1.0,0.00023952095808383233,0.23952095808383234,Unentschieden
1866,6205,Eich,,,,,,,Unentschieden
1867,6206,"Emmen, Rothenburg, Neuenkirch, Ruswil",,,,,,,Unentschieden
1868,6207,"Neuenkirch, Nottwil, Oberkirch, Ruswil",,,,,,,Unentschieden
1869,6208,Oberkirch,1.0,0.00029568302779420464,0.29568302779420463,1.0,0.00029568302779420464,0.29568302779420463,Unentschieden
1870,6210,"Mauensee, Oberkirch, Schenkon, Sursee",1.0,9.402914903620122e-05,0.09402914903620122,6.0,0.0005641748942172073,0.5641748942172073,SCB gewinnt
1871,6211,Dagmersellen,,,,,,,Unentschieden
1872,6212,"Knutwil, Mauensee",,,,,,,Unentschieden
1873,6213,"Knutwil, Triengen",,,,,,,Unentschieden
1874,6214,"Eich, Schenkon",1.0,0.0003681885125184094,0.3681885125184094,2.0,0.0007363770250368188,0.7363770250368188,SCB gewinnt
1875,6215,Beromünster,,,,2.0,0.0006510416666666666,0.6510416666666666,Unentschieden
1876,6216,"Mauensee, Oberkirch",,,,,,,Unentschieden
1877,6217,Ettiswil,,,,,,,Unentschieden
1878,6218,Ettiswil,,,,,,,Unentschieden
1879,6221,"Beromünster, Rickenbach (LU)",,,,1.0,0.0003940110323089047,0.39401103230890466,Unentschieden
1880,6222,"Beromünster, Schenkon",,,,,,,Unentschieden
1881,6231,Schlierbach,,,,2.0,0.0025252525252525255,2.5252525252525255,Unentschieden
1882,6232,Geuensee,,,,,,,Unentschieden
1883,6233,Büron,,,,,,,Unentschieden
1884,6234,Triengen,,,,,,,Unentschieden
1885,6235,"Triengen, Dagmersellen",,,,,,,Unentschieden
1886,6236,Triengen,,,,,,,Unentschieden
1887,6242,"Mauensee, Egolzwil, Wauwil",,,,1.0,0.0005141388174807198,0.5141388174807198,Unentschieden
1888,6243,Egolzwil,,,,,,,Unentschieden
1889,6244,"Altishofen, Ebersecken, Egolzwil, Nebikon",,,,,,,Unentschieden
1890,6245,"Ebersecken, Grossdietwil",,,,,,,Unentschieden
1891,6246,"Altishofen, Dagmersellen",,,,3.0,0.0018927444794952682,1.8927444794952681,Unentschieden
1892,6247,"Ebersecken, Schötz",1.0,0.0002630194634402946,0.2630194634402946,2.0,0.0005260389268805891,0.5260389268805892,SCB gewinnt
1893,6248,"Alberswil, Willisau",,,,,,,Unentschieden
1894,6252,"Dagmersellen, Reiden",,,,4.0,0.0010017530678687703,1.0017530678687703,Unentschieden
1895,6253,Dagmersellen,,,,,,,Unentschieden
1896,6260,"Dagmersellen, Reiden, Wikon",,,,6.0,0.0011824990145841545,1.1824990145841545,Unentschieden
1897,6262,Reiden,1.0,0.0008968609865470852,0.8968609865470852,,,,Unentschieden
1898,6263,"Altishofen, Reiden",,,,,,,Unentschieden
1899,6264,"Pfaffnau, Brittnau",,,,1.0,0.0006680026720106881,0.6680026720106881,Unentschieden
1900,6265,"Pfaffnau, Roggliswil",,,,,,,Unentschieden
1901,6274,"Ballwil, Eschenbach (LU), Hochdorf",,,,1.0,0.0002794076557697681,0.2794076557697681,Unentschieden
1902,6275,"Ballwil, Hochdorf, Hohenrain, Sins",,,,,,,Unentschieden
1903,6276,Hohenrain,,,,,,,Unentschieden
1904,6277,"Hohenrain, Auw",,,,,,,Unentschieden
1905,6280,"Hochdorf, Hohenrain, Römerswil",,,,,,,Unentschieden
1906,6283,"Hochdorf, Hohenrain, Römerswil",,,,,,,Unentschieden
1907,6284,Hitzkirch,,,,,,,Unentschieden
1908,6285,Hitzkirch,,,,,,,Unentschieden
1909,6286,Altwis,,,,,,,Unentschieden
1910,6287,"Aesch (LU), Schongau",,,,,,,Unentschieden
1911,6288,"Hitzkirch, Schongau",,,,,,,Unentschieden
1912,6289,Hitzkirch,,,,,,,Unentschieden
1913,6294,Ermensee,,,,,,,Unentschieden
1914,6295,Hitzkirch,,,,,,,Unentschieden
1915,6300,"Baar, Steinhausen, Zug",2.0,7.526153383005946e-05,0.07526153383005946,5.0,0.00018815383457514864,0.18815383457514864,SCB gewinnt
1916,6312,"Baar, Steinhausen",,,,3.0,0.0003194547971462038,0.3194547971462038,Unentschieden
1917,6313,"Menzingen, Neuheim",,,,,,,Unentschieden
1918,6314,"Baar, Menzingen, Oberägeri, Unterägeri, Zug",,,,1.0,0.00011678150181011328,0.11678150181011328,Unentschieden
1919,6315,"Menzingen, Oberägeri, Unterägeri",1.0,0.00017050298380221653,0.17050298380221654,,,,Unentschieden
1920,6317,Zug,,,,,,,Unentschieden
1921,6318,"Arth, Walchwil, Zug",,,,,,,Unentschieden
1922,6319,Baar,1.0,0.0007107320540156361,0.7107320540156361,1.0,0.0007107320540156361,0.7107320540156361,Unentschieden
1923,6330,"Cham, Steinhausen, Zug",,,,1.0,7.579777154551656e-05,0.07579777154551656,Unentschieden
1924,6331,"Cham, Hünenberg",4.0,0.0008038585209003215,0.8038585209003215,1.0,0.00020096463022508038,0.20096463022508038,YB gewinnt
1925,6332,"Cham, Hünenberg",,,,,,,Unentschieden
1926,6333,Hünenberg,,,,,,,Unentschieden
1927,6340,"Hausen am Albis, Baar, Neuheim",2.0,9.211920224770853e-05,0.09211920224770853,5.0,0.00023029800561927133,0.23029800561927133,SCB gewinnt
1928,6343,Risch,,,,,,,Unentschieden
1929,6344,Meierskappel,,,,,,,Unentschieden
1930,6345,"Baar, Neuheim",,,,,,,Unentschieden
1931,6353,Weggis,,,,1.0,0.0002363507445048452,0.2363507445048452,Unentschieden
1932,6354,"Vitznau, Weggis, Gersau",,,,,,,Unentschieden
1933,6356,"Vitznau, Weggis, Arth",,,,,,,Unentschieden
1934,6362,"Ennetmoos, Stansstad",,,,2.0,0.0005689900426742532,0.5689900426742532,Unentschieden
1935,6363,"Ennetbürgen, Stansstad",,,,,,,Unentschieden
1936,6365,Stansstad,,,,,,,Unentschieden
1937,6370,"Oberdorf (NW), Stans",,,,,,,Unentschieden
1938,6372,Ennetmoos,,,,1.0,0.0004789272030651341,0.4789272030651341,Unentschieden
1939,6373,Ennetbürgen,,,,2.0,0.0004506534474988734,0.45065344749887337,Unentschieden
1940,6374,"Buochs, Ennetbürgen, Oberdorf (NW)",,,,3.0,0.0005514705882352941,0.5514705882352942,Unentschieden
1941,6375,Beckenried,,,,2.0,0.0005841121495327102,0.5841121495327103,Unentschieden
1942,6376,"Beckenried, Emmetten",,,,,,,Unentschieden
1943,6377,"Seelisberg, Emmetten",,,,,,,Unentschieden
1944,6382,Oberdorf (NW),,,,,,,Unentschieden
1945,6383,"Dallenwil, Oberdorf (NW), Wolfenschiessen",,,,,,,Unentschieden
1946,6386,"Dallenwil, Wolfenschiessen",,,,,,,Unentschieden
1947,6387,Wolfenschiessen,,,,,,,Unentschieden
1948,6388,"Engelberg, Wolfenschiessen",,,,,,,Unentschieden
1949,6390,"Attinghausen, Engelberg, Wolfenschiessen",,,,1.0,0.0002509410288582183,0.2509410288582183,Unentschieden
1950,6402,Küssnacht (SZ),,,,,,,Unentschieden
1951,6403,Küssnacht (SZ),2.0,0.00022825838849577722,0.22825838849577723,3.0,0.0003423875827436658,0.3423875827436658,SCB gewinnt
1952,6404,Greppen,,,,,,,Unentschieden
1953,6405,Küssnacht (SZ),,,,,,,Unentschieden
1954,6410,"Gersau, Arth",,,,1.0,0.00016661112962345885,0.16661112962345886,Unentschieden
1955,6414,Arth,,,,,,,Unentschieden
1956,6415,Arth,,,,2.0,0.0005861664712778429,0.5861664712778428,Unentschieden
1957,6416,"Arth, Steinerberg",,,,,,,Unentschieden
1958,6417,"Sattel, Schwyz, Oberägeri",4.0,0.002107481559536354,2.107481559536354,,,,Unentschieden
1959,6418,"Rothenthurm, Sattel, Oberägeri",,,,,,,Unentschieden
