GTD ID,DATE,COUNTRY,CITY,PERPETRATOR 1,GUNCERTAIN 1,PERPETRATOR 2,GUNCERTAIN 2,PERPETRATOR 3,GUNCERTAIN 3,FATALITIES,INJURED,TARGET TYPE 1,TARGET TYPE 2,TARGET TYPE 3,REGION,ATTACK TYPE 1,ATTACK TYPE 2,ATTACK TYPE 3,WEAPON TYPE 1,WEAPON TYPE 2,WEAPON TYPE 3,WEAPON TYPE 4
2.01412E+11,12/20/14,Nigeria,Gudugum,Boko Haram,0,,,,,10,0,Private Citizens & Property,,,Sub-Saharan Africa,Hostage Taking (Kidnapping),,,Firearms,,,
2.01412E+11,12/20/14,Nigeria,Kuranabasa,Boko Haram,0,,,,,10,0,Private Citizens & Property,,,Sub-Saharan Africa,Hostage Taking (Kidnapping),,,Firearms,,,
2.01412E+11,12/20/14,Nigeria,Ville,Boko Haram,0,,,,,10,0,Private Citizens & Property,,,Sub-Saharan Africa,Hostage Taking (Kidnapping),,,Firearms,,,
2.01412E+11,12/20/14,Nigeria,Dhimankara,Boko Haram,0,,,,,10,0,Private Citizens & Property,,,Sub-Saharan Africa,Hostage Taking (Kidnapping),,,Firearms,,,
2.01412E+11,12/20/14,Nigeria,Bayan-Dutse,Boko Haram,0,,,,,10,0,Private Citizens & Property,,,Sub-Saharan Africa,Hostage Taking (Kidnapping),,,Firearms,,,
2.01412E+11,12/20/14,Iraq,Baghdad,Unknown,0,,,,,3,6,Military,,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
2.01412E+11,12/20/14,Iraq,Taji,Unknown,0,,,,,3,11,Business,,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
2.01412E+11,12/20/14,Iraq,Madain,Unknown,0,,,,,4,9,Private Citizens & Property,,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
2.01412E+11,12/20/14,Afghanistan,Bati Kot district,Unknown,0,,,,,0,0,Educational Institution,,,South Asia,Hostage Taking (Kidnapping),Bombing/Explosion,,Explosives/Bombs/Dynamite,,,
2.01412E+11,12/20/14,Afghanistan,Nahri Saraj district,Taliban,0,,,,,5,0,Military,,,South Asia,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
2.01412E+11,12/20/14,Afghanistan,Arghanj Khaw district,Unknown,0,,,,,5,2,Police,,,South Asia,Unknown,,,Unknown,,,
2.01412E+11,12/20/14,Afghanistan,Deh Rahwod district,Taliban,0,,,,,1,1,Police,Private Citizens & Property,,South Asia,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
2.01412E+11,12/20/14,Pakistan,Shabqadar,Unknown,0,,,,,4,2,Military,,,South Asia,Armed Assault,,,Firearms,,,
2.01412E+11,12/20/14,India,Moreh,Unknown,0,,,,,0,0,Military,,,South Asia,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
2.01412E+11,12/20/14,United States,New York City,Unaffiliated Individual(s),0,,,,,2,0,Police,,,North America,Armed Assault,,,Firearms,,,
2.01412E+11,12/20/14,India,Bomia,Hizbul Mujahideen (HM),0,,,,,1,0,Government (General),,,South Asia,Assassination,,,Firearms,,,
2.01412E+11,12/20/14,Somalia,Mogadishu,Al-Shabaab,0,,,,,2,1,Government (General),,,Sub-Saharan Africa,Armed Assault,,,Firearms,,,
2.01412E+11,12/20/14,Sudan,Labado,Unknown,0,,,,,Unknown,3,Government (Diplomatic),,,Sub-Saharan Africa,Armed Assault,,,Firearms,,,
2.01412E+11,12/20/14,Pakistan,Sui,Baloch Republican Army (BRA),0,,,,,0,0,Utilities,,,South Asia,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
2.01412E+11,12/20/14,Pakistan,Awaran,Unknown,0,,,,,Unknown,Unknown,Police,,,South Asia,Hostage Taking (Kidnapping),,,Firearms,,,
2.01412E+11,12/20/14,Iraq,Albu Ayfan,Islamic State of Iraq and the Levant (ISIL),0,,,,,0,0,Private Citizens & Property,,,Middle East & North Africa,Unknown,,,Unknown,,,
2.01412E+11,12/20/14,Iraq,Hadithah district,Islamic State of Iraq and the Levant (ISIL),0,,,,,33,Unknown,Private Citizens & Property,,,Middle East & North Africa,Unknown,,,Unknown,,,
2.01412E+11,12/20/14,Iraq,Baghdad,Unknown,0,,,,,0,0,Other,,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
2.01412E+11,12/20/14,Iraq,Baghdad,Unknown,0,,,,,2,4,Business,,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
2.01412E+11,12/20/14,Iraq,Balad district,Unknown,0,,,,,0,0,Unknown,,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
2.01412E+11,12/20/14,Iraq,Balad district,Unknown,0,,,,,0,0,Unknown,,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
2.01412E+11,12/20/14,Iraq,Balad district,Unknown,0,,,,,0,0,Unknown,,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
2.01412E+11,12/20/14,Iraq,Balad district,Unknown,0,,,,,0,0,Unknown,,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
2.01412E+11,12/20/14,Iraq,Balad district,Unknown,0,,,,,0,0,Unknown,,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
2.01412E+11,12/20/14,Iraq,Balad district,Unknown,0,,,,,0,0,Unknown,,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
2.01412E+11,12/20/14,Iraq,Balad district,Unknown,0,,,,,0,0,Unknown,,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
2.01412E+11,12/20/14,Iraq,Balad district,Unknown,0,,,,,0,0,Unknown,,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
2.01412E+11,12/20/14,Iraq,Balad district,Unknown,0,,,,,0,0,Unknown,,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
2.01412E+11,12/20/14,Iraq,Balad district,Unknown,0,,,,,0,0,Unknown,,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
2.01412E+11,12/20/14,Iraq,Balad district,Unknown,0,,,,,0,0,Unknown,,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
2.01412E+11,12/20/14,Iraq,Balad district,Unknown,0,,,,,0,0,Unknown,,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
2.01412E+11,12/20/14,Iraq,Balad district,Unknown,0,,,,,0,0,Unknown,,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
2.01412E+11,12/20/14,Iraq,Balad district,Unknown,0,,,,,0,0,Unknown,,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
2.01412E+11,12/20/14,Iraq,Balad district,Unknown,0,,,,,0,0,Unknown,,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
2.01412E+11,12/20/14,Iraq,Balad district,Unknown,0,,,,,0,0,Unknown,,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
2.01412E+11,12/20/14,Iraq,Balad district,Unknown,0,,,,,0,0,Unknown,,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
2.01412E+11,12/20/14,Iraq,Balad district,Unknown,0,,,,,4,3,Private Citizens & Property,,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
2.01412E+11,12/20/14,Iraq,Baghdad,Unknown,0,,,,,1,7,Business,,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
2.01412E+11,12/20/14,Iraq,Baghdad,Unknown,0,,,,,1,0,Military,,,Middle East & North Africa,Assassination,,,Explosives/Bombs/Dynamite,,,
2.01412E+11,12/20/14,Yemen,Sanaa,Huthi Extremists,0,,,,,0,1,Private Citizens & Property,,,Middle East & North Africa,Hostage Taking (Kidnapping),Armed Assault,,Firearms,,,
2.01412E+11,12/20/14,Afghanistan,Ghowayano Gat,Taliban,0,,,,,7,3,Private Citizens & Property,,,South Asia,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
2.01412E+11,12/20/14,Afghanistan,Imam Sahib district,Taliban,0,,,,,0,0,Military,,,South Asia,Hostage Taking (Kidnapping),,,Unknown,,,
2.01412E+11,12/20/14,Pakistan,Gharibabad,Baloch Republican Army (BRA),0,,,,,0,0,Business,,,South Asia,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
2.01412E+11,12/20/14,Syria,Unknown,Islamic State of Iraq and the Levant (ISIL),0,,,,,22,Unknown,Military,,,Middle East & North Africa,Unknown,,,Unknown,,,
2.01412E+11,12/19/14,Pakistan,Bara,Unknown,0,,,,,18,Unknown,Military,,,South Asia,Unknown,,,Unknown,,,
2.01412E+11,12/19/14,Yemen,Hudaydah,Huthi Extremists,0,,,,,Unknown,Unknown,Private Citizens & Property,,,Middle East & North Africa,Hostage Taking (Kidnapping),,,Unknown,,,
2.01412E+11,12/19/14,Yemen,Hudaydah,Huthi Extremists,0,,,,,Unknown,Unknown,Religious Figures/Institutions,,,Middle East & North Africa,Hostage Taking (Kidnapping),,,Unknown,,,
2.01412E+11,12/19/14,Pakistan,Kurram district,Unknown,0,,,,,31,Unknown,Military,,,South Asia,Unknown,,,Unknown,,,
2.01412E+11,12/19/14,Afghanistan,Dawlat Shah district,Taliban,0,,,,,1,8,Private Citizens & Property,,,South Asia,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
2.01412E+11,12/19/14,Yemen,Marib,Unknown,0,,,,,1,0,Military,,,Middle East & North Africa,Assassination,,,Firearms,,,
2.01412E+11,12/19/14,Pakistan,Gudar,Unknown,0,,,,,12,2,Military,,,South Asia,Unknown,,,Unknown,,,
2.01412E+11,12/19/14,Sudan,Nertiti,Janjaweed,0,,,,,Unknown,Unknown,Private Citizens & Property,,,Sub-Saharan Africa,Hostage Taking (Kidnapping),,,Firearms,,,
2.01412E+11,12/19/14,Iraq,Baghdad,Unknown,0,,,,,2,8,Private Citizens & Property,,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
2.01412E+11,12/19/14,Afghanistan,Shibirghan,Unknown,0,,,,,0,1,Educational Institution,,,South Asia,Hostage Taking (Barricade Incident),Facility/Infrastructure Attack,,Incendiary,Melee,,
2.01412E+11,12/19/14,Afghanistan,Chora district,Taliban,0,,,,,2,0,Police,,,South Asia,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
2.01412E+11,12/19/14,Pakistan,Hathala,Unknown,0,,,,,0,3,Police,,,South Asia,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
2.01412E+11,12/19/14,Pakistan,Chara Pul,Unknown,0,,,,,1,0,Military,,,South Asia,Armed Assault,,,Firearms,,,
2.01412E+11,12/19/14,Nigeria,Damboa,Boko Haram,0,,,,,35,Unknown,Private Citizens & Property,,,Sub-Saharan Africa,Armed Assault,,,Firearms,,,
2.01412E+11,12/19/14,Nigeria,Damagun,Boko Haram,0,,,,,0,0,Government (Diplomatic),Government (General),Police,Sub-Saharan Africa,Bombing/Explosion,Armed Assault,,Explosives/Bombs/Dynamite,Firearms,Incendiary,
2.01412E+11,12/19/14,Yemen,Seiyun,Al-Qaida in the Arabian Peninsula (AQAP),1,,,,,3,5,Military,,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
2.01412E+11,12/19/14,Iraq,Baghdad,Unknown,0,,,,,2,6,Business,,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
2.01412E+11,12/19/14,Iraq,Baghdad,Unknown,0,,,,,4,9,Private Citizens & Property,,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
2.01412E+11,12/19/14,Iraq,Baghdad,Unknown,0,,,,,3,7,Private Citizens & Property,,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
2.01412E+11,12/19/14,Afghanistan,Kabul,Unknown,0,,,,,0,0,Private Citizens & Property,,,South Asia,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
2.01412E+11,12/19/14,Pakistan,Mastung,Unknown,0,,,,,1,0,Police,,,South Asia,Armed Assault,,,Firearms,,,
2.01412E+11,12/18/14,United States,Morganton,Unaffiliated Individual(s),0,,,,,1,0,Private Citizens & Property,,,North America,Armed Assault,,,Firearms,,,
2.01412E+11,12/18/14,Yemen,Hudaydah,Al-Qaida in the Arabian Peninsula (AQAP),0,,,,,4,8,Terrorists/Non-state Militia,Private Citizens & Property,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
2.01412E+11,12/18/14,Yemen,Hudaydah,Al-Qaida in the Arabian Peninsula (AQAP),0,,,,,4,8,Terrorists/Non-state Militia,Private Citizens & Property,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
2.01412E+11,12/18/14,India,Amrapara,Maoists,0,,,,,Unknown,1,Police,,,South Asia,Armed Assault,,,Firearms,,,
2.01412E+11,12/18/14,Iraq,Taji,Unknown,0,,,,,2,5,Private Citizens & Property,,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
2.01412E+11,12/18/14,Iraq,Yusufiyah,Unknown,0,,,,,3,5,Private Citizens & Property,,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
2.01412E+11,12/18/14,Pakistan,Karachi,Unknown,0,,,,,1,0,Business,,,South Asia,Armed Assault,,,Firearms,,,
2.01412E+11,12/18/14,Afghanistan,Puli Khumri,Unknown,0,,,,,0,0,Police,,,South Asia,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
2.01412E+11,12/18/14,Afghanistan,Puli Khumri,Unknown,0,,,,,0,0,Private Citizens & Property,,,South Asia,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
2.01412E+11,12/18/14,Iraq,Baghdad,Unknown,0,,,,,0,5,Business,,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
2.01412E+11,12/18/14,Iraq,Baghdad,Unknown,0,,,,,0,3,Business,,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
2.01412E+11,12/18/14,Iraq,Samarra,Islamic State of Iraq and the Levant (ISIL),0,,,,,3,5,Police,,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
2.01412E+11,12/18/14,Afghanistan,Tagab district,Unknown,0,,,,,0,5,Police,,,South Asia,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
2.01412E+11,12/18/14,Afghanistan,Kabul,Taliban,0,,,,,2,3,Police,Private Citizens & Property,,South Asia,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
2.01412E+11,12/18/14,Pakistan,Damadola,Tehrik-i-Taliban Pakistan (TTP),0,,,,,3,0,Military,,,South Asia,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
2.01412E+11,12/17/14,Somalia,Biyo Cadde,Al-Shabaab,0,,,,,1,0,Private Citizens & Property,,,Sub-Saharan Africa,Hostage Taking (Kidnapping),,,Firearms,,,
2.01412E+11,12/17/14,Iraq,Qasreej,Unknown,0,,,,,8,0,Military,,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
2.01412E+11,12/17/14,India,Lilong,Unknown,0,,,,,0,0,Military,,,South Asia,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
2.01412E+11,12/17/14,Afghanistan,Khogi,Unknown,0,,,,,2,2,Private Citizens & Property,,,South Asia,Hostage Taking (Kidnapping),Armed Assault,,Firearms,,,
2.01412E+11,12/17/14,Pakistan,Chiniot district,Unknown,0,,,,,1,0,Violent Political Party,,,South Asia,Assassination,,,Firearms,,,
2.01412E+11,12/17/14,Iraq,Fallujah,Unknown,0,,,,,0,3,Private Citizens & Property,,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
2.01412E+11,12/17/14,Sudan,Kalambasna,Janjaweed,0,,,,,2,0,Private Citizens & Property,,,Sub-Saharan Africa,Armed Assault,,,Firearms,,,
2.01412E+11,12/17/14,Iraq,Baghdad,Unknown,0,,,,,0,3,Military,,,Middle East & North Africa,Armed Assault,,,Firearms,,,
2.01412E+11,12/17/14,Nigeria,Sabon Gida Shagogo,Fulani Militants,1,,,,,10,Unknown,Private Citizens & Property,,,Sub-Saharan Africa,Armed Assault,,,Firearms,Incendiary,,
2.01412E+11,12/17/14,Nigeria,Bulabulin,Boko Haram,0,,,,,51,Unknown,Business,,,Sub-Saharan Africa,Armed Assault,,,Firearms,,,
2.01412E+11,12/17/14,Afghanistan,Asadabad,Unknown,0,,,,,0,5,Government (General),,,South Asia,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
2.01412E+11,12/17/14,Nigeria,Ungwan Dauda,Fulani Militants,0,,,,,5,21,Private Citizens & Property,,,Sub-Saharan Africa,Armed Assault,Facility/Infrastructure Attack,,Firearms,,,
2.01412E+11,12/15/14,Nigeria,Madari,Boko Haram,0,,,,,10,Unknown,Private Citizens & Property,Private Citizens & Property,,Sub-Saharan Africa,Hostage Taking (Kidnapping),Armed Assault,,Firearms,,,
2.01412E+11,12/17/14,Iraq,Baghdad,Unknown,0,,,,,3,5,Private Citizens & Property,,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
2.01412E+11,12/17/14,Iraq,Baghdad,Unknown,0,,,,,1,0,Private Citizens & Property,,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
2.01412E+11,12/17/14,Afghanistan,Jalalabad,Taliban,0,,,,,0,2,Police,,,South Asia,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
2.01412E+11,12/17/14,Afghanistan,Jalalabad,Taliban,0,,,,,2,2,Police,Government (General),,South Asia,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
2.01412E+11,12/17/14,Afghanistan,Lashkar Gah,Unknown,0,,,,,0,2,Transportation,,,South Asia,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
2.01412E+11,12/17/14,Afghanistan,Lashkar Gah,Taliban,0,,,,,12,9,Business,,,South Asia,Hostage Taking (Barricade Incident),Bombing/Explosion,Armed Assault,Explosives/Bombs/Dynamite,Firearms,,
2.01412E+11,12/17/14,Yemen,Sanaa,Huthi Extremists,0,,,,,0,0,Business,,,Middle East & North Africa,Hostage Taking (Barricade Incident),,,Firearms,,,
2.01412E+11,12/17/14,Yemen,Sanaa,Huthi Extremists,0,,,,,0,0,Journalists & Media,,,Middle East & North Africa,Unknown,,,Unknown,,,
2.01412E+11,12/17/14,Yemen,Seiyun,Al-Qaida in the Arabian Peninsula (AQAP),0,,,,,3,1,Police,,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
2.01412E+11,12/17/14,Pakistan,Dera Ismail Khan,Tehrik-i-Taliban Pakistan (TTP),0,,,,,0,0,Educational Institution,,,South Asia,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
2.01412E+11,12/15/14,Syria,Unknown,Al-Nusrah Front,0,,,,,0,1,Journalists & Media,,,Middle East & North Africa,Hostage Taking (Kidnapping),,,Unknown,,,
2.01412E+11,12/16/14,Afghanistan,Kunduz,Unknown,0,,,,,0,3,Police,,,South Asia,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
2.01412E+11,12/16/14,Somalia,Barawe,Al-Shabaab,0,,,,,0,0,Military,,,Sub-Saharan Africa,Assassination,,,Explosives/Bombs/Dynamite,,,
2.01412E+11,12/16/14,Afghanistan,Maywand district,Unknown,0,,,,,1,0,Police,,,South Asia,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
2.01412E+11,12/16/14,Afghanistan,Mama Khel,Unknown,0,,,,,5,12,Police,,,South Asia,Unknown,,,Unknown,,,
2.01412E+11,12/16/14,India,Latehar district,Maoists,0,,,,,0,6,Business,,,South Asia,Armed Assault,Facility/Infrastructure Attack,,Incendiary,Melee,,
2.01412E+11,12/16/14,Sudan,Nertiti,Janjaweed,0,,,,,0,2,Other,,,Sub-Saharan Africa,Armed Assault,,,Melee,,,
2.01412E+11,12/16/14,Iraq,Fallujah,Islamic State of Iraq and the Levant (ISIL),0,,,,,150,0,Private Citizens & Property,,,Middle East & North Africa,Hostage Taking (Kidnapping),,,Unknown,,,
2.01412E+11,12/16/14,Iraq,Ramadi,Unknown,0,,,,,1,0,Military,,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
2.01412E+11,12/16/14,Iraq,Baghdad,Unknown,0,,,,,1,3,Police,,,Middle East & North Africa,Armed Assault,,,Firearms,,,
2.01412E+11,12/16/14,Iraq,Baghdad,Unknown,0,,,,,0,0,Religious Figures/Institutions,,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
2.01412E+11,12/16/14,Iraq,Baiji,Islamic State of Iraq and the Levant (ISIL),0,Al-Naqshabandiya Army,0,Military Council of the Tribal Revolutionaries (MCTR),0,Unknown,Unknown,Police,Terrorists/Non-state Militia,,Middle East & North Africa,Unknown,,,Unknown,,,
2.01412E+11,12/16/14,Iraq,Baghdad,Unknown,0,,,,,1,8,Private Citizens & Property,,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
2.01412E+11,12/16/14,Syria,Unknown,Islamic State of Iraq and the Levant (ISIL),0,,,,,4,0,Private Citizens & Property,,,Middle East & North Africa,Hostage Taking (Kidnapping),,,Melee,,,
2.01412E+11,12/16/14,Afghanistan,Dangam district,Unknown,0,,,,,0,0,Terrorists/Non-state Militia,,,South Asia,Facility/Infrastructure Attack,,,Incendiary,,,
2.01412E+11,12/15/14,Afghanistan,Kabul,Unknown,0,,,,,0,0,Unknown,,,South Asia,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
2.01412E+11,12/13/14,Afghanistan,Unknown,Taliban,0,,,,,15,6,Private Citizens & Property,,,South Asia,Armed Assault,,,Explosives/Bombs/Dynamite,Firearms,,
2.01412E+11,12/16/14,Yemen,Radaa,Al-Qaida in the Arabian Peninsula (AQAP),0,,,,,16,Unknown,Educational Institution,Terrorists/Non-state Militia,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
2.01412E+11,12/16/14,Yemen,Radaa,Al-Qaida in the Arabian Peninsula (AQAP),0,,,,,11,Unknown,Private Citizens & Property,,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
2.01412E+11,12/16/14,Pakistan,Peshawar,Unknown,0,,,,,0,2,Government (General),,,South Asia,Assassination,,,Explosives/Bombs/Dynamite,,,
2.01412E+11,12/16/14,Somalia,Duray,Al-Shabaab,0,,,,,1,0,Government (General),,,Sub-Saharan Africa,Hostage Taking (Kidnapping),,,Melee,,,
2.01412E+11,12/16/14,Pakistan,Peshawar,Tehrik-i-Taliban Pakistan (TTP),0,,,,,157,131,Educational Institution,,,South Asia,Hostage Taking (Kidnapping),Bombing/Explosion,Armed Assault,Explosives/Bombs/Dynamite,Explosives/Bombs/Dynamite,Firearms,
2.01412E+11,12/15/14,Afghanistan,Unknown,Unknown,0,,,,,5,0,Military,,,South Asia,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
2.01412E+11,12/15/14,Afghanistan,Unknown,Taliban,0,,,,,0,0,Unknown,,,South Asia,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
2.01412E+11,12/15/14,Afghanistan,Unknown,Taliban,0,,,,,0,0,Unknown,,,South Asia,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
2.01412E+11,12/15/14,Afghanistan,Unknown,Taliban,0,,,,,0,0,Unknown,,,South Asia,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
2.01412E+11,12/15/14,Afghanistan,Unknown,Taliban,0,,,,,0,0,Unknown,,,South Asia,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
2.01412E+11,12/15/14,Pakistan,Quetta,Separatists,1,,,,,0,2,Police,,,South Asia,Armed Assault,,,Firearms,,,
2.01412E+11,12/15/14,Afghanistan,Bagrami district,Unknown,0,,,,,0,0,Unknown,,,South Asia,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
2.01412E+11,12/15/14,Pakistan,Shabqadar,Unknown,0,,,,,0,0,Government (General),,,South Asia,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
2.01412E+11,12/15/14,Pakistan,Kangra,Unknown,0,,,,,0,0,Educational Institution,,,South Asia,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
2.01412E+11,12/15/14,India,Imphal,United Revolutionary Front,0,,,,,2,4,Private Citizens & Property,,,South Asia,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
2.01412E+11,12/15/14,Pakistan,Karachi,Unknown,0,,,,,0,0,Business,,,South Asia,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
2.01412E+11,12/15/14,Somalia,War Maxan,Al-Shabaab,0,,,,,10,Unknown,Military,,,Sub-Saharan Africa,Unknown,,,Unknown,,,
2.01412E+11,12/15/14,Somalia,Tixsile,Al-Shabaab,0,,,,,10,Unknown,Military,,,Sub-Saharan Africa,Unknown,,,Unknown,,,
2.01412E+11,12/15/14,Pakistan,Dera Bugti district,Unknown,0,,,,,Unknown,Unknown,Police,,,South Asia,Hostage Taking (Kidnapping),,,Firearms,,,
2.01412E+11,12/15/14,Pakistan,Dera Bugti district,Baloch Republican Army (BRA),0,,,,,0,0,Utilities,,,South Asia,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
2.01412E+11,12/15/14,Somalia,Afgoye,Al-Shabaab,0,,,,,10,0,Military,,,Sub-Saharan Africa,Armed Assault,,,Explosives/Bombs/Dynamite,Firearms,Firearms,
2.01412E+11,12/15/14,Afghanistan,Dahana-i-Ghuri district,Taliban,0,,,,,0,7,Police,Private Citizens & Property,,South Asia,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
2.01412E+11,12/15/14,Afghanistan,Qarghayi district,Unknown,0,,,,,1,1,Private Citizens & Property,,,South Asia,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
2.01412E+11,12/15/14,Iraq,Baghdad,Unknown,0,,,,,1,5,Business,,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
2.01412E+11,12/15/14,Iraq,Baghdad,Unknown,0,,,,,2,6,Private Citizens & Property,,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
2.01412E+11,12/14/14,India,Srinagar,Unknown,0,,,,,0,0,Private Citizens & Property,,,South Asia,Facility/Infrastructure Attack,,,Incendiary,,,
2.01412E+11,12/14/14,Pakistan,Peshawar,Unknown,0,,,,,0,0,Police,,,South Asia,Armed Assault,,,Firearms,,,
2.01412E+11,12/14/14,Russia,Grozny,Unknown,0,,,,,0,0,NGO,,,Eastern Europe,Facility/Infrastructure Attack,,,Incendiary,,,
2.01412E+11,12/14/14,Afghanistan,Shirin Tagab,Taliban,0,,,,,5,0,Terrorists/Non-state Militia,,,South Asia,Armed Assault,,,Firearms,,,
2.01412E+11,12/14/14,Pakistan,Parachinar,Khorasan Chapter of the Islamic State,0,,,,,1,0,Police,,,South Asia,Hostage Taking (Kidnapping),,,Firearms,,,
2.01412E+11,12/14/14,India,Pirtand,Unknown,0,,,,,0,0,Police,,,South Asia,Armed Assault,,,Firearms,,,
