code,dateTime,gustPeak,humidity,windSpeed,windDirection,qnhPressure,temperature,precipitation,sunshine,qfePressure,qffPressure
BER,2016-08-14T21:00:00.000Z,3.2,78,0.7,6,1023.0,19.6,0.0,0,957.6,1020.8
BER,2016-08-14T21:10:00.000Z,4.0,79,2.2,24,1023.0,19.3,0.0,0,957.6,1020.9
BER,2016-08-14T21:20:00.000Z,2.9,77,1.1,131,1023.1,19.6,0.0,0,957.7,1020.9
BER,2016-08-14T21:30:00.000Z,2.5,77,1.1,194,1023.0,19.6,0.0,0,957.6,1020.8
BER,2016-08-14T21:40:00.000Z,3.6,78,0.7,156,1023.0,19.5,0.0,0,957.6,1020.9
BER,2016-08-14T21:50:00.000Z,4.0,78,1.8,120,1023.0,19.4,0.0,0,957.6,1020.9
BER,2016-08-14T22:00:00.000Z,8.6,76,5.8,152,1022.9,19.9,0.0,0,957.5,1020.7
BER,2016-08-14T22:10:00.000Z,6.8,73,4.3,160,1022.9,20.8,0.0,0,957.5,1020.5
BER,2016-08-14T22:20:00.000Z,6.5,76,4.3,155,1022.9,20.0,0.0,0,957.5,1020.6
BER,2016-08-14T22:40:00.000Z,6.1,80,2.9,225,1022.9,19.5,0.0,0,957.5,1020.8
BER,2016-08-14T22:50:00.000Z,7.6,81,4.7,220,1023.0,19.4,0.0,0,957.6,1020.9
BER,2016-08-14T23:00:00.000Z,4.3,84,2.2,196,1023.0,18.7,0.0,0,957.6,1021.1
BER,2016-08-14T23:00:00.000Z,4.3,84,2.2,196,1023.0,18.7,0.0,0,957.6,1021.1
BER,2016-08-14T23:20:00.000Z,3.2,87,2.2,195,1023.0,18.1,0.0,0,957.6,1021.2
BER,2016-08-14T23:30:00.000Z,6.1,85,3.2,189,1023.0,18.3,0.0,0,957.6,1021.1
BER,2016-08-14T23:40:00.000Z,5.4,84,2.9,170,1022.9,18.4,0.0,0,957.5,1021.0
BER,2016-08-14T23:50:00.000Z,7.2,83,4.3,169,1022.9,18.5,0.0,0,957.5,1021.0
BER,2016-08-15T00:00:00.000Z,6.8,82,5.0,162,1022.7,18.7,0.0,0,957.4,1020.8
BER,2016-08-15T00:10:00.000Z,5.8,86,4.0,168,1022.7,17.7,0.0,0,957.4,1021.1
BER,2016-08-15T00:20:00.000Z,6.8,89,4.0,202,1022.6,17.0,0.0,0,957.3,1021.1
BER,2016-08-15T00:30:00.000Z,6.5,88,3.6,215,1022.6,17.1,0.0,0,957.3,1021.1
BER,2016-08-15T00:40:00.000Z,1.1,87,0.4,221,1022.6,17.6,0.0,0,957.3,1021.0
BER,2016-08-15T00:50:00.000Z,3.6,89,1.1,228,1022.5,17.2,0.0,0,957.2,1021.0
BER,2016-08-15T01:00:00.000Z,4.7,88,2.5,250,1022.5,17.2,0.0,0,957.2,1021.0
BER,2016-08-15T01:10:00.000Z,6.5,90,4.0,9,1022.5,16.8,0.0,0,957.2,1021.1
BER,2016-08-15T01:20:00.000Z,5.8,91,3.6,4,1022.4,16.5,0.0,0,957.1,1021.0
BER,2016-08-15T01:30:00.000Z,5.8,92,2.5,352,1022.4,16.2,0.0,0,957.1,1021.1
BER,2016-08-15T01:40:00.000Z,1.4,91,0.7,42,1022.4,16.3,0.0,0,957.1,1021.1
BER,2016-08-15T01:50:00.000Z,1.8,89,0.4,75,1022.4,16.8,0.0,0,957.1,1021.0
BER,2016-08-15T02:00:00.000Z,3.2,91,1.4,138,1022.4,16.5,0.0,0,957.1,1021.0
BER,2016-08-15T02:10:00.000Z,1.1,92,0.4,119,1022.3,16.4,0.0,0,957.0,1021.0
BER,2016-08-15T02:20:00.000Z,1.1,93,0.4,152,1022.3,16.0,0.0,0,957.0,1021.1
BER,2016-08-15T02:30:00.000Z,3.6,94,1.8,227,1022.3,15.6,0.0,0,957.0,1021.1
BER,2016-08-15T02:40:00.000Z,3.6,93,2.5,225,1022.3,15.9,0.0,0,957.0,1021.1
BER,2016-08-15T02:50:00.000Z,2.5,93,0.7,202,1022.3,16.2,0.0,0,957.0,1021.0
BER,2016-08-15T03:00:00.000Z,3.2,93,0.7,215,1022.2,16.3,0.0,0,956.9,1020.9
BER,2016-08-15T03:10:00.000Z,5.0,93,3.6,161,1022.1,15.5,0.0,0,956.8,1021.0
BER,2016-08-15T03:20:00.000Z,3.6,91,2.2,172,1022.1,16.0,0.0,0,956.8,1020.8
BER,2016-08-15T03:30:00.000Z,4.3,94,2.9,229,1022.1,15.9,0.0,0,956.8,1020.9
BER,2016-08-15T03:40:00.000Z,4.0,95,1.4,226,1022.1,15.5,0.0,0,956.8,1021.0
BER,2016-08-15T03:50:00.000Z,4.0,95,2.5,294,1022.2,15.2,0.0,0,956.9,1021.1
BER,2016-08-15T04:00:00.000Z,2.2,92,1.1,177,1022.2,16.0,0.0,0,956.9,1020.9
BER,2016-08-15T04:10:00.000Z,1.8,94,1.4,124,1022.3,15.6,0.0,0,957.0,1021.1
BER,2016-08-15T04:20:00.000Z,4.0,92,2.2,127,1022.3,15.7,0.0,0,957.0,1021.1
BER,2016-08-15T04:30:00.000Z,4.7,90,2.9,121,1022.2,16.0,0.0,0,956.9,1020.9
BER,2016-08-15T04:40:00.000Z,3.2,94,2.2,144,1022.2,14.8,0.0,0,956.9,1021.2
BER,2016-08-15T04:50:00.000Z,2.9,93,1.1,214,1022.3,15.4,0.0,0,957.0,1021.2
BER,2016-08-15T05:00:00.000Z,1.4,95,0.7,257,1022.4,15.4,0.0,0,957.1,1021.3
BER,2016-08-15T05:10:00.000Z,1.8,92,0.7,306,1022.3,15.3,0.0,0,957.0,1021.2
BER,2016-08-15T05:20:00.000Z,3.2,93,1.4,153,1022.3,15.6,0.0,7,957.0,1021.1
BER,2016-08-15T05:30:00.000Z,2.9,89,1.8,171,1022.3,16.4,0.0,10,957.0,1021.0
BER,2016-08-15T05:40:00.000Z,4.3,88,2.2,185,1022.3,16.7,0.0,10,957.0,1020.9
BER,2016-08-15T05:40:00.000Z,4.3,88,2.2,185,1022.3,16.7,0.0,10,957.0,1020.9
BER,2016-08-15T05:50:00.000Z,6.5,88,3.2,196,1022.3,17.0,0.0,10,957.0,1020.8
BER,2016-08-15T06:00:00.000Z,5.0,89,3.2,245,1022.4,17.0,0.0,10,957.1,1020.9
BER,2016-08-15T06:10:00.000Z,4.0,90,2.5,244,1022.4,17.2,0.0,10,957.1,1020.9
BER,2016-08-15T06:20:00.000Z,4.3,88,2.9,245,1022.4,17.5,0.0,10,957.1,1020.8
BER,2016-08-15T06:30:00.000Z,4.0,84,1.8,229,1022.5,18.1,0.0,10,957.2,1020.8
BER,2016-08-15T06:40:00.000Z,5.0,83,2.2,222,1022.5,19.0,0.0,10,957.2,1020.6
BER,2016-08-15T06:50:00.000Z,7.2,75,4.0,173,1022.5,19.6,0.0,10,957.2,1020.4
BER,2016-08-15T07:00:00.000Z,8.6,73,5.0,145,1022.5,19.8,0.0,10,957.2,1020.4
BER,2016-08-15T07:10:00.000Z,7.2,73,4.7,137,1022.6,20.1,0.0,10,957.3,1020.4
BER,2016-08-15T07:20:00.000Z,7.6,73,4.3,136,1022.6,20.2,0.0,10,957.3,1020.4
BER,2016-08-15T07:30:00.000Z,7.2,70,4.0,174,1022.6,20.9,0.0,10,957.3,1020.2
BER,2016-08-15T07:40:00.000Z,3.6,70,1.8,144,1022.5,21.0,0.0,10,957.2,1020.1
BER,2016-08-15T07:50:00.000Z,8.3,67,2.9,171,1022.5,21.4,0.0,10,957.2,1020.0
BER,2016-08-15T08:00:00.000Z,4.0,67,2.2,214,1022.4,21.6,0.0,10,957.1,1019.8
BER,2016-08-15T08:10:00.000Z,5.0,67,2.5,231,1022.4,21.5,0.0,10,957.1,1019.9
BER,2016-08-15T08:20:00.000Z,2.5,67,0.7,198,1022.4,21.8,0.0,10,957.1,1019.8
BER,2016-08-15T08:30:00.000Z,4.7,67,2.5,268,1022.4,22.3,0.0,10,957.1,1019.7
BER,2016-08-15T08:40:00.000Z,7.9,63,4.0,241,1022.3,22.4,0.0,10,957.0,1019.6
BER,2016-08-15T08:50:00.000Z,6.5,63,3.2,253,1022.3,22.9,0.0,10,957.0,1019.4
BER,2016-08-15T09:00:00.000Z,7.2,64,4.7,259,1022.2,22.8,0.0,10,956.9,1019.4
BER,2016-08-15T09:10:00.000Z,7.2,65,2.5,252,1022.2,23.4,0.0,10,956.9,1019.2
BER,2016-08-15T09:20:00.000Z,4.0,66,1.8,18,1022.1,23.3,0.0,10,956.8,1019.1
BER,2016-08-15T09:30:00.000Z,7.2,63,3.2,239,1022.0,23.6,0.0,10,956.7,1019.0
BER,2016-08-15T09:40:00.000Z,7.6,59,3.2,192,1021.9,23.9,0.0,10,956.6,1018.8
BER,2016-08-15T09:50:00.000Z,7.9,61,2.5,256,1021.9,23.8,0.0,10,956.6,1018.8
BER,2016-08-15T10:00:00.000Z,8.3,60,4.0,161,1021.8,24.2,0.0,10,956.5,1018.6
BER,2016-08-15T10:10:00.000Z,8.3,60,3.6,221,1021.8,24.5,0.0,10,956.5,1018.5
BER,2016-08-15T10:20:00.000Z,9.7,64,4.3,268,1021.7,24.5,0.0,10,956.4,1018.4
BER,2016-08-15T10:30:00.000Z,8.3,60,4.7,226,1021.7,24.6,0.0,10,956.4,1018.4
BER,2016-08-15T10:40:00.000Z,16.2,58,4.7,282,1021.6,25.1,0.0,10,956.3,1018.2
BER,2016-08-15T10:50:00.000Z,7.2,55,3.6,275,1021.6,25.7,0.0,10,956.3,1018.1
BER,2016-08-15T11:00:00.000Z,10.1,57,5.0,221,1021.5,26.0,0.0,10,956.2,1017.9
BER,2016-08-15T11:10:00.000Z,11.2,54,5.8,246,1021.4,26.0,0.0,10,956.1,1017.8
BER,2016-08-15T11:20:00.000Z,8.6,56,4.3,51,1021.3,26.1,0.0,10,956.0,1017.6
BER,2016-08-15T11:30:00.000Z,8.3,50,4.0,272,1021.3,25.9,0.0,10,956.0,1017.7
BER,2016-08-15T11:40:00.000Z,11.9,50,5.4,267,1021.2,26.9,0.0,10,955.9,1017.4
BER,2016-08-15T11:50:00.000Z,11.9,46,4.3,311,1021.1,26.8,0.0,10,955.8,1017.3
BER,2016-08-15T12:00:00.000Z,14.4,44,6.8,250,1021.0,26.9,0.0,10,955.7,1017.1
BER,2016-08-15T12:10:00.000Z,15.1,44,7.6,278,1021.0,27.6,0.0,10,955.7,1017.0
BER,2016-08-15T12:20:00.000Z,14.0,45,6.8,206,1020.8,27.4,0.0,10,955.6,1016.9
BER,2016-08-15T12:30:00.000Z,13.3,45,7.2,221,1020.7,27.6,0.0,10,955.5,1016.8
BER,2016-08-15T12:40:00.000Z,11.9,47,5.4,251,1020.6,27.7,0.0,10,955.4,1016.6
BER,2016-08-15T12:50:00.000Z,12.2,45,5.8,221,1020.6,27.4,0.0,10,955.4,1016.7
BER,2016-08-15T13:00:00.000Z,12.6,48,5.8,224,1020.5,26.8,0.0,8,955.3,1016.7
BER,2016-08-15T13:10:00.000Z,9.4,47,5.8,233,1020.5,26.8,0.0,3,955.3,1016.7
BER,2016-08-15T13:20:00.000Z,9.7,45,6.5,230,1020.4,26.9,0.0,1,955.2,1016.6
BER,2016-08-15T13:30:00.000Z,11.2,45,7.2,231,1020.3,26.8,0.0,2,955.1,1016.5
BER,2016-08-15T13:40:00.000Z,9.4,43,5.4,240,1020.2,26.8,0.0,6,955.0,1016.4
BER,2016-08-15T13:50:00.000Z,9.4,50,5.4,251,1020.1,26.8,0.0,8,954.9,1016.3
BER,2016-08-15T14:00:00.000Z,11.2,47,5.8,262,1020.1,27.0,0.0,4,954.9,1016.3
BER,2016-08-15T14:10:00.000Z,10.1,49,4.7,236,1020.1,27.0,0.0,2,954.9,1016.3
BER,2016-08-15T14:20:00.000Z,12.6,46,7.6,280,1020.0,27.0,0.0,2,954.8,1016.2
BER,2016-08-15T14:30:00.000Z,13.0,45,7.2,291,1020.0,27.0,0.0,0,954.8,1016.2
BER,2016-08-15T14:40:00.000Z,10.4,52,6.5,272,1020.0,26.2,0.0,0,954.8,1016.3
BER,2016-08-15T14:50:00.000Z,7.9,51,4.3,242,1019.9,26.4,0.0,0,954.7,1016.2
BER,2016-08-15T15:00:00.000Z,7.9,47,4.3,261,1019.9,26.5,0.0,0,954.7,1016.2
BER,2016-08-15T15:10:00.000Z,7.2,45,4.3,278,1019.8,27.3,0.0,9,954.6,1015.9
BER,2016-08-15T15:20:00.000Z,10.8,44,5.4,312,1019.7,27.0,0.0,4,954.5,1015.8
BER,2016-08-15T15:30:00.000Z,9.0,48,4.0,279,1019.6,26.3,0.0,0,954.4,1015.9
BER,2016-08-15T15:40:00.000Z,8.6,49,3.6,232,1019.5,26.1,0.0,0,954.3,1015.8
BER,2016-08-15T15:50:00.000Z,3.6,51,1.8,158,1019.6,25.9,0.0,0,954.4,1016.0
BER,2016-08-15T16:00:00.000Z,3.6,56,1.8,218,1019.5,25.3,0.0,0,954.3,1016.0
BER,2016-08-15T16:10:00.000Z,1.8,59,0.7,184,1019.5,25.0,0.0,0,954.3,1016.1
BER,2016-08-15T16:20:00.000Z,1.4,62,0.4,216,1019.3,24.4,0.0,0,954.1,1016.0
BER,2016-08-15T16:30:00.000Z,2.2,62,1.1,227,1019.4,24.4,0.0,0,954.2,1016.1
BER,2016-08-15T16:40:00.000Z,1.1,64,0.4,200,1019.4,24.0,0.0,0,954.2,1016.2
BER,2016-08-15T16:50:00.000Z,2.5,66,1.1,32,1019.3,23.7,0.0,0,954.1,1016.2
BER,2016-08-15T17:00:00.000Z,1.1,66,0.4,44,1019.2,23.8,0.0,0,954.0,1016.0
BER,2016-08-15T17:10:00.000Z,3.2,64,2.2,347,1019.2,23.7,0.0,0,954.0,1016.1
BER,2016-08-15T17:20:00.000Z,4.3,69,2.9,25,1019.3,23.0,0.0,0,954.1,1016.3
BER,2016-08-15T17:30:00.000Z,2.9,65,1.4,126,1019.2,23.5,0.0,0,954.0,1016.1
BER,2016-08-15T17:50:00.000Z,2.5,68,1.4,255,1019.3,23.6,0.0,4,954.1,1016.2
BER,2016-08-15T18:00:00.000Z,2.5,76,1.4,254,1019.4,23.4,0.0,10,954.2,1016.3
BER,2016-08-15T18:00:00.000Z,2.5,76,1.4,254,1019.4,23.4,0.0,10,954.2,1016.3
BER,2016-08-15T18:10:00.000Z,0.4,71,0.0,0,1019.4,23.6,0.0,6,954.2,1016.3
BER,2016-08-15T18:30:00.000Z,1.1,70,0.4,148,1019.4,23.1,0.0,0,954.2,1016.4
BER,2016-08-15T18:40:00.000Z,1.1,81,0.7,208,1019.4,22.0,0.0,0,954.2,1016.7
BER,2016-08-15T18:40:00.000Z,1.1,81,0.7,208,1019.4,22.0,0.0,0,954.2,1016.7
BER,2016-08-15T18:50:00.000Z,1.4,77,0.7,269,1019.5,21.8,0.0,0,954.3,1016.8
BER,2016-08-15T19:10:00.000Z,3.6,78,1.4,41,1019.6,21.0,0.0,0,954.4,1017.1
BER,2016-08-15T19:20:00.000Z,2.9,77,1.8,113,1019.7,21.1,0.0,0,954.5,1017.2
BER,2016-08-15T19:30:00.000Z,3.6,75,2.2,5,1019.7,21.0,0.0,0,954.5,1017.2
BER,2016-08-15T19:40:00.000Z,4.7,79,3.2,356,1019.8,20.4,0.0,0,954.6,1017.5
BER,2016-08-15T19:50:00.000Z,4.3,74,1.4,302,1019.8,21.3,0.0,0,954.6,1017.2
BER,2016-08-15T20:00:00.000Z,7.9,78,4.7,135,1020.0,20.7,0.0,0,954.8,1017.6
BER,2016-08-15T20:10:00.000Z,10.4,71,6.5,130,1020.0,21.4,0.0,0,954.8,1017.4
BER,2016-08-15T20:20:00.000Z,10.4,70,5.8,111,1019.9,21.9,0.0,0,954.7,1017.2
BER,2016-08-15T20:30:00.000Z,7.2,71,4.3,128,1019.9,21.6,0.0,0,954.7,1017.3
BER,2016-08-15T20:40:00.000Z,6.5,73,3.6,150,1020.0,21.2,0.0,0,954.8,1017.5
BER,2016-08-15T20:50:00.000Z,10.1,75,4.7,156,1020.0,21.1,0.0,0,954.8,1017.5
BER,2016-08-15T21:00:00.000Z,7.9,73,4.3,143,1020.0,21.3,0.0,0,954.8,1017.5
BER,2016-08-15T21:00:00.000Z,7.9,73,4.3,143,1020.0,21.3,0.0,0,954.8,1017.5
BER,2016-08-15T21:20:00.000Z,9.4,77,6.5,154,1020.0,20.6,0.0,0,954.8,1017.6
BER,2016-08-15T21:30:00.000Z,9.4,75,7.9,156,1019.9,20.7,0.0,0,954.7,1017.5
BER,2016-08-15T21:40:00.000Z,10.1,73,7.6,160,1020.0,20.8,0.0,0,954.8,1017.6
BER,2016-08-15T21:50:00.000Z,8.3,75,5.8,160,1019.9,20.4,0.0,0,954.7,1017.6
BER,2016-08-15T22:00:00.000Z,7.2,77,4.3,156,1019.9,20.0,0.0,0,954.7,1017.7
BER,2016-08-15T22:10:00.000Z,8.3,78,5.0,162,1019.9,19.8,0.0,0,954.7,1017.7
BER,2016-08-15T22:20:00.000Z,10.1,79,7.2,157,1019.9,19.4,0.0,0,954.7,1017.8
BER,2016-08-15T22:30:00.000Z,9.4,78,7.2,151,1019.9,19.5,0.0,0,954.7,1017.8
BER,2016-08-15T22:40:00.000Z,11.2,77,8.6,159,1019.9,19.3,0.0,0,954.7,1017.8
BER,2016-08-15T22:50:00.000Z,10.1,75,7.6,152,1019.9,19.4,0.0,0,954.7,1017.8
BER,2016-08-15T23:00:00.000Z,8.3,78,7.2,155,1019.9,18.9,0.0,0,954.7,1017.9
BER,2016-08-15T23:10:00.000Z,12.6,77,8.3,161,1019.9,19.0,0.0,0,954.7,1017.9
BER,2016-08-15T23:20:00.000Z,10.1,81,6.8,143,1019.9,18.3,0.0,0,954.7,1018.1
BER,2016-08-15T23:30:00.000Z,11.2,78,8.6,146,1019.7,18.6,0.0,0,954.5,1017.8
BER,2016-08-15T23:40:00.000Z,10.8,76,6.8,161,1019.7,18.8,0.0,0,954.5,1017.7
BER,2016-08-15T23:50:00.000Z,7.6,77,4.0,175,1019.6,18.6,0.0,0,954.4,1017.7
BER,2016-08-16T00:00:00.000Z,7.9,78,4.7,171,1019.5,18.4,0.0,0,954.3,1017.6
BER,2016-08-16T00:10:00.000Z,7.9,76,4.7,167,1019.5,18.8,0.0,0,954.3,1017.5
BER,2016-08-16T00:20:00.000Z,5.4,78,1.4,192,1019.5,18.3,0.0,0,954.3,1017.6
BER,2016-08-16T00:30:00.000Z,2.9,82,0.7,190,1019.4,17.5,0.0,0,954.2,1017.7
BER,2016-08-16T00:40:00.000Z,1.8,83,0.4,88,1019.5,17.2,0.0,0,954.3,1017.9
BER,2016-08-16T00:50:00.000Z,4.3,83,2.2,163,1019.4,17.5,0.0,0,954.2,1017.7
BER,2016-08-16T01:00:00.000Z,5.4,84,3.2,157,1019.4,17.3,0.0,0,954.2,1017.8
BER,2016-08-16T01:10:00.000Z,2.9,82,1.4,174,1019.4,17.5,0.0,0,954.2,1017.7
BER,2016-08-16T01:20:00.000Z,2.9,90,1.8,194,1019.3,15.9,0.0,0,954.1,1018.0
BER,2016-08-16T01:30:00.000Z,4.3,88,2.2,189,1019.3,16.5,0.0,0,954.1,1017.8
BER,2016-08-16T01:40:00.000Z,5.0,86,2.9,170,1019.2,16.9,0.0,0,954.0,1017.6
BER,2016-08-16T01:40:00.000Z,5.0,86,2.9,170,1019.2,16.9,0.0,0,954.0,1017.6
BER,2016-08-16T01:50:00.000Z,4.7,88,2.9,174,1019.2,16.4,0.0,0,954.0,1017.8
BER,2016-08-16T02:00:00.000Z,2.9,91,1.4,162,1019.2,15.7,0.0,0,954.0,1017.9
BER,2016-08-16T02:10:00.000Z,2.2,89,1.1,177,1019.1,16.2,0.0,0,953.9,1017.7
BER,2016-08-16T02:20:00.000Z,2.9,90,1.8,153,1018.9,15.9,0.0,0,953.8,1017.7
BER,2016-08-16T02:30:00.000Z,2.9,89,1.1,123,1018.9,15.9,0.0,0,953.8,1017.7
BER,2016-08-16T02:40:00.000Z,5.8,91,2.9,170,1018.9,15.1,0.0,0,953.8,1017.9
BER,2016-08-16T02:50:00.000Z,4.3,91,1.8,167,1018.8,15.2,0.0,0,953.7,1017.7
BER,2016-08-16T03:00:00.000Z,6.5,88,3.2,172,1018.8,16.0,0.0,0,953.7,1017.5
BER,2016-08-16T03:10:00.000Z,4.0,91,1.8,231,1018.8,15.3,0.0,0,953.7,1017.7
BER,2016-08-16T03:20:00.000Z,2.5,92,1.1,341,1018.9,14.9,0.0,0,953.8,1017.9
BER,2016-08-16T03:30:00.000Z,4.0,91,2.2,356,1018.8,15.0,0.0,0,953.7,1017.8
BER,2016-08-16T03:40:00.000Z,4.0,92,1.8,7,1018.9,15.1,0.0,0,953.8,1017.9
BER,2016-08-16T03:50:00.000Z,1.1,89,0.4,355,1018.9,15.6,0.0,0,953.8,1017.7
BER,2016-08-16T04:00:00.000Z,3.6,93,0.7,323,1018.8,15.1,0.0,0,953.7,1017.7
BER,2016-08-16T04:10:00.000Z,4.7,92,2.5,168,1018.8,15.2,0.0,0,953.7,1017.7
BER,2016-08-16T04:20:00.000Z,3.6,93,2.2,203,1018.8,14.9,0.0,0,953.7,1017.8
BER,2016-08-16T04:30:00.000Z,2.9,95,1.1,235,1018.8,14.1,0.0,0,953.7,1018.0
BER,2016-08-16T04:40:00.000Z,3.2,95,1.1,197,1018.8,14.3,0.0,0,953.7,1017.9
BER,2016-08-16T04:50:00.000Z,4.3,94,1.4,224,1018.8,14.9,0.0,0,953.7,1017.8
BER,2016-08-16T05:00:00.000Z,3.2,94,2.2,225,1018.9,15.0,0.0,0,953.8,1017.9
BER,2016-08-16T05:10:00.000Z,6.8,94,4.3,209,1019.1,14.5,0.0,0,953.9,1018.1
BER,2016-08-16T05:20:00.000Z,2.5,92,1.4,139,1018.9,15.1,0.0,7,953.8,1017.9
BER,2016-08-16T05:30:00.000Z,7.2,91,3.6,209,1018.9,16.3,0.0,10,953.8,1017.6
BER,2016-08-16T05:40:00.000Z,6.5,90,4.0,193,1018.9,16.6,0.0,10,953.8,1017.5
BER,2016-08-16T05:50:00.000Z,6.1,89,4.0,222,1018.9,17.0,0.0,10,953.8,1017.4
BER,2016-08-16T06:00:00.000Z,6.8,85,4.7,201,1018.9,17.8,0.0,10,953.8,1017.2
BER,2016-08-16T06:10:00.000Z,8.3,79,5.0,195,1019.1,18.5,0.0,10,953.9,1017.2
BER,2016-08-16T06:20:00.000Z,10.1,75,5.8,168,1018.9,18.9,0.0,10,953.8,1017.0
BER,2016-08-16T06:30:00.000Z,10.8,73,6.1,178,1018.9,19.1,0.0,10,953.8,1016.9
BER,2016-08-16T06:40:00.000Z,11.5,72,7.2,159,1018.9,19.3,0.0,10,953.8,1016.9
BER,2016-08-16T06:50:00.000Z,10.1,72,6.5,150,1019.1,19.5,0.0,10,953.9,1016.9
BER,2016-08-16T07:00:00.000Z,10.1,71,6.8,152,1019.2,19.9,0.0,10,954.0,1016.9
BER,2016-08-16T07:10:00.000Z,9.4,72,5.0,152,1019.3,20.0,0.0,10,954.1,1017.0
BER,2016-08-16T07:20:00.000Z,8.3,70,4.7,149,1019.2,20.5,0.0,10,954.0,1016.8
BER,2016-08-16T07:30:00.000Z,6.8,67,3.6,162,1019.2,20.6,0.0,10,954.0,1016.8
BER,2016-08-16T07:40:00.000Z,9.0,69,5.4,158,1019.1,20.7,0.0,10,953.9,1016.6
BER,2016-08-16T07:50:00.000Z,9.0,64,5.8,184,1019.1,21.4,0.0,10,953.9,1016.5
BER,2016-08-16T08:00:00.000Z,7.6,65,4.0,184,1018.9,21.0,0.0,10,953.8,1016.5
BER,2016-08-16T08:10:00.000Z,6.5,67,3.6,149,1018.9,22.0,0.0,10,953.8,1016.2
BER,2016-08-16T08:20:00.000Z,8.6,61,4.3,182,1018.8,22.2,0.0,10,953.7,1016.1
BER,2016-08-16T08:30:00.000Z,7.6,63,4.0,141,1018.8,22.0,0.0,10,953.7,1016.1
BER,2016-08-16T08:40:00.000Z,6.5,63,2.5,123,1018.7,22.0,0.0,10,953.6,1016.0
BER,2016-08-16T08:50:00.000Z,8.3,60,4.7,241,1018.6,22.8,0.0,10,953.5,1015.7
BER,2016-08-16T09:00:00.000Z,9.0,61,4.3,234,1018.6,23.2,0.0,10,953.5,1015.6
BER,2016-08-16T09:10:00.000Z,10.4,61,4.3,169,1018.5,23.4,0.0,10,953.4,1015.5
BER,2016-08-16T09:20:00.000Z,11.2,57,6.1,177,1018.4,23.5,0.0,10,953.3,1015.4
BER,2016-08-16T09:30:00.000Z,7.6,59,3.2,165,1018.4,23.5,0.0,10,953.3,1015.4
BER,2016-08-16T09:40:00.000Z,8.3,56,5.0,149,1018.3,24.2,0.0,10,953.2,1015.1
BER,2016-08-16T09:50:00.000Z,6.8,57,4.0,200,1018.2,24.3,0.0,10,953.1,1015.0
BER,2016-08-16T10:00:00.000Z,7.2,59,3.6,229,1018.1,24.7,0.0,10,953.0,1014.8
BER,2016-08-16T10:10:00.000Z,10.1,55,3.2,215,1018.1,24.8,0.0,10,953.0,1014.7
BER,2016-08-16T10:20:00.000Z,3.2,56,2.2,160,1017.9,24.9,0.0,10,952.8,1014.5
BER,2016-08-16T10:30:00.000Z,7.2,59,2.9,226,1017.8,25.7,0.0,10,952.7,1014.2
BER,2016-08-16T10:40:00.000Z,9.0,55,4.7,206,1017.7,25.7,0.0,10,952.6,1014.1
BER,2016-08-16T10:50:00.000Z,10.4,53,4.7,301,1017.6,26.1,0.0,10,952.5,1013.9
BER,2016-08-16T11:00:00.000Z,7.2,53,2.5,4,1017.4,25.9,0.0,10,952.3,1013.7
BER,2016-08-16T11:10:00.000Z,14.0,48,7.9,5,1017.4,26.1,0.0,10,952.3,1013.7
BER,2016-08-16T11:20:00.000Z,11.9,52,4.7,315,1017.3,26.4,0.0,10,952.2,1013.5
BER,2016-08-16T11:30:00.000Z,13.7,49,7.6,357,1017.2,26.3,0.0,10,952.1,1013.4
BER,2016-08-16T11:40:00.000Z,15.5,51,8.3,4,1017.0,27.0,0.0,10,952.0,1013.2
BER,2016-08-16T11:50:00.000Z,12.6,48,4.3,88,1017.0,26.7,0.0,10,952.0,1013.2
BER,2016-08-16T12:00:00.000Z,14.0,49,6.8,321,1017.0,27.4,0.0,10,952.0,1013.1
BER,2016-08-16T12:10:00.000Z,15.5,47,9.0,321,1016.9,27.2,0.0,10,951.9,1013.0
BER,2016-08-16T12:20:00.000Z,13.7,45,7.2,9,1016.8,26.9,0.0,10,951.8,1013.0
BER,2016-08-16T12:30:00.000Z,13.0,47,4.3,140,1016.8,28.0,0.0,10,951.8,1012.7
BER,2016-08-16T12:40:00.000Z,14.8,45,5.8,323,1016.7,27.7,0.0,10,951.7,1012.7
BER,2016-08-16T12:50:00.000Z,13.0,49,6.1,223,1016.6,28.0,0.0,10,951.6,1012.5
BER,2016-08-16T13:00:00.000Z,9.4,45,3.2,214,1016.5,27.8,0.0,10,951.5,1012.5
BER,2016-08-16T13:10:00.000Z,10.1,47,6.1,137,1016.5,27.9,0.0,10,951.5,1012.4
BER,2016-08-16T13:20:00.000Z,17.6,43,9.4,295,1016.4,28.3,0.0,10,951.4,1012.3
BER,2016-08-16T13:30:00.000Z,14.4,43,7.2,303,1016.3,27.4,0.0,9,951.3,1012.3
BER,2016-08-16T13:40:00.000Z,16.2,47,9.7,339,1016.3,26.7,0.0,5,951.3,1012.5
BER,2016-08-16T13:50:00.000Z,9.4,49,4.7,350,1016.2,27.1,0.0,8,951.2,1012.3
BER,2016-08-16T14:00:00.000Z,13.7,44,7.9,299,1016.1,27.2,0.0,3,951.1,1012.2
BER,2016-08-16T14:10:00.000Z,11.9,49,5.4,317,1016.0,27.9,0.0,9,951.0,1011.9
