2016-09-05 21:00:00,16.6,0
2016-09-05 22:00:00,15.1,0
2016-09-05 23:00:00,14.5,0
2016-09-06 00:00:00,14,0
2016-09-06 01:00:00,13.4,0
2016-09-06 02:00:00,13.1,0
2016-09-06 03:00:00,13,0
2016-09-06 04:00:00,13.2,0
2016-09-06 05:00:00,13.7,0
2016-09-06 06:00:00,14.4,0
2016-09-06 07:00:00,15.4,0
2016-09-06 08:00:00,16.6,0
2016-09-06 09:00:00,17.8,0
2016-09-06 10:00:00,18.9,0
2016-09-06 11:00:00,19.8,0
2016-09-06 12:00:00,20.5,0
2016-09-06 13:00:00,20.9,0
2016-09-06 14:00:00,21,0
2016-09-06 15:00:00,20.8,0
2016-09-06 16:00:00,20.3,0
2016-09-06 17:00:00,19.7,0
2016-09-06 18:00:00,19,0
2016-09-06 19:00:00,18.2,0
2016-09-06 20:00:00,17.5,0
2016-09-06 21:00:00,16.8,0
2016-09-06 22:00:00,15.6,0
2016-09-06 23:00:00,14.6,0
2016-09-07 00:00:00,13.6,0
2016-09-07 01:00:00,12.5,0
2016-09-07 02:00:00,11.6,0
2016-09-07 03:00:00,11.1,0
2016-09-07 04:00:00,11,0
2016-09-07 05:00:00,11.3,0
2016-09-07 06:00:00,12.1,0
2016-09-07 07:00:00,13.2,0
2016-09-07 08:00:00,14.6,0
2016-09-07 09:00:00,16.3,0
2016-09-07 10:00:00,17.9,0
2016-09-07 11:00:00,19.5,0
2016-09-07 12:00:00,20.8,0
2016-09-07 13:00:00,21.6,0
2016-09-07 14:00:00,22,0
2016-09-07 15:00:00,21.8,0
2016-09-07 16:00:00,21.2,0
2016-09-07 17:00:00,20.2,0
2016-09-07 18:00:00,19,0
2016-09-07 19:00:00,17.8,0
2016-09-07 20:00:00,16.5,0
2016-09-07 21:00:00,15.4,0
2016-09-07 22:00:00,13.2,0
2016-09-07 23:00:00,12.4,0
2016-09-08 00:00:00,11.8,0
2016-09-08 01:00:00,11.4,0
2016-09-08 02:00:00,11.1,0
2016-09-08 03:00:00,11,0
2016-09-08 04:00:00,11.1,0
2016-09-08 05:00:00,11.6,0
2016-09-08 06:00:00,12.4,0
2016-09-08 07:00:00,13.6,0
2016-09-08 08:00:00,15.2,0
2016-09-08 09:00:00,16.9,0
2016-09-08 10:00:00,18.8,0
2016-09-08 11:00:00,20.5,0
2016-09-08 12:00:00,21.8,0
2016-09-08 13:00:00,22.7,0
2016-09-08 14:00:00,23,0
2016-09-08 15:00:00,22.7,0
2016-09-08 16:00:00,22,0
2016-09-08 17:00:00,21,0
2016-09-08 18:00:00,19.7,0
2016-09-08 19:00:00,18.6,0
2016-09-08 20:00:00,17.5,0
2016-09-08 21:00:00,16.6,0
2016-09-08 22:00:00,15.9,0
2016-09-08 23:00:00,15.1,0
2016-09-09 00:00:00,14.4,0
2016-09-09 01:00:00,13.8,0
2016-09-09 02:00:00,13.3,0
2016-09-09 03:00:00,13,0
2016-09-09 04:00:00,13.1,0
2016-09-09 05:00:00,13.6,0
2016-09-09 06:00:00,14.6,0
2016-09-09 07:00:00,16.1,0
2016-09-09 08:00:00,17.9,0
2016-09-09 09:00:00,19.8,0
2016-09-09 10:00:00,21.7,0
2016-09-09 11:00:00,23.3,0
2016-09-09 12:00:00,24.4,0
2016-09-09 13:00:00,25,0
2016-09-09 14:00:00,24.9,0
2016-09-09 15:00:00,24.3,0
2016-09-09 16:00:00,23.3,0
2016-09-09 17:00:00,22,0
2016-09-09 18:00:00,20.6,0
2016-09-09 19:00:00,19.3,0
2016-09-09 20:00:00,18,0
2016-09-09 21:00:00,16.9,0
2016-09-09 22:00:00,17.7,0
2016-09-09 23:00:00,16.7,0
2016-09-10 00:00:00,15.9,0
2016-09-10 01:00:00,14.9,0
2016-09-10 02:00:00,14.3,0
2016-09-10 03:00:00,14,0
2016-09-10 04:00:00,14,0
2016-09-10 05:00:00,14.5,0
2016-09-10 06:00:00,15.3,0
2016-09-10 07:00:00,16.5,0
2016-09-10 08:00:00,18.1,0
2016-09-10 09:00:00,19.8,0
2016-09-10 10:00:00,21.5,0
2016-09-10 11:00:00,23.1,0
2016-09-10 12:00:00,24.2,0
2016-09-10 13:00:00,24.9,0
2016-09-10 14:00:00,25,0
2016-09-10 15:00:00,24.6,0
2016-09-10 16:00:00,23.7,0
2016-09-10 17:00:00,22.5,0
2016-09-10 18:00:00,21.2,0
2016-09-10 19:00:00,19.9,0
2016-09-10 20:00:00,18.7,0
2016-09-10 21:00:00,17.7,0
2016-09-10 22:00:00,16.9,0
2016-09-10 23:00:00,16.3,0
2016-09-11 00:00:00,15.7,0
2016-09-11 01:00:00,15.3,0
2016-09-11 02:00:00,15,0
2016-09-11 03:00:00,15,0
2016-09-11 04:00:00,15.3,0
2016-09-11 05:00:00,15.9,0
2016-09-11 06:00:00,16.9,0
2016-09-11 07:00:00,18.3,0
2016-09-11 08:00:00,19.9,0
2016-09-11 09:00:00,21.7,0
2016-09-11 10:00:00,23.4,0
2016-09-11 11:00:00,24.7,0
2016-09-11 12:00:00,25.7,0
2016-09-11 13:00:00,26,0
2016-09-11 14:00:00,25.8,0
2016-09-11 15:00:00,25,0
2016-09-11 16:00:00,23.9,0
2016-09-11 17:00:00,22.5,0
2016-09-11 18:00:00,21,0
2016-09-11 19:00:00,19.6,0
2016-09-11 20:00:00,18.3,0
2016-09-11 21:00:00,17.3,0
