,PLZ,YB,YB_relativ,YB_pro_1000,SCB,SCB_relativ,SCB_pro_1000
0,1000,,,,,,
1,1003,,,,1.0,0.00012093360744951022,0.12093360744951022
2,1004,,,,1.0,3.448751551938198e-05,0.03448751551938198
3,1005,,,,2.0,0.00017174753112924002,0.17174753112924002
4,1006,,,,,,
5,1007,,,,,,
6,1008,,,,,,
7,1009,,,,,,
8,1010,,,,,,
9,1011,,,,,,
10,1012,,,,,,
11,1018,,,,,,
12,1020,,,,,,
13,1022,,,,,,
14,1023,,,,1.0,0.00013180440226703572,0.13180440226703571
15,1024,,,,1.0,8.220979940808945e-05,0.08220979940808945
16,1025,,,,,,
17,1026,,,,1.0,0.0002477700693756194,0.2477700693756194
18,1027,,,,,,
19,1028,,,,,,
20,1029,,,,,,
21,1030,,,,,,
22,1031,,,,,,
23,1032,,,,,,
24,1033,,,,,,
25,1034,,,,,,
26,1035,,,,,,
27,1036,,,,,,
28,1037,,,,,,
29,1038,,,,,,
30,1040,,,,1.0,0.00013833171946327292,0.1383317194632729
31,1041,,,,,,
32,1042,,,,,,
33,1043,,,,,,
34,1044,,,,,,
35,1045,,,,,,
36,1046,,,,,,
37,1047,,,,,,
38,1052,,,,1.0,0.00014369880729989942,0.14369880729989942
39,1053,,,,,,
40,1054,,,,,,
41,1055,,,,,,
42,1058,,,,,,
43,1059,,,,,,
44,1061,,,,,,
45,1062,,,,,,
46,1063,,,,,,
47,1066,2.0,0.0002218524681087077,0.2218524681087077,,,
48,1068,,,,,,
49,1070,,,,,,
50,1071,,,,,,
51,1072,,,,,,
52,1073,,,,,,
53,1076,,,,,,
54,1077,,,,,,
55,1078,,,,,,
56,1080,,,,,,
57,1081,,,,,,
58,1082,,,,,,
59,1083,,,,,,
60,1084,,,,,,
61,1085,,,,,,
62,1088,,,,,,
63,1090,,,,,,
64,1091,,,,,,
65,1092,,,,,,
66,1093,,,,,,
67,1094,,,,,,
68,1095,,,,1.0,0.00017155601303825698,0.171556013038257
69,1096,,,,,,
70,1097,,,,,,
71,1098,,,,,,
72,1110,1.0,6.466214031684449e-05,0.06466214031684449,3.0,0.00019398642095053346,0.19398642095053345
73,1112,,,,,,
74,1113,,,,,,
75,1114,,,,,,
76,1115,,,,,,
77,1116,,,,,,
78,1117,,,,,,
79,1121,,,,,,
80,1122,,,,,,
81,1123,,,,,,
82,1124,,,,,,
83,1125,,,,,,
84,1126,,,,,,
85,1127,,,,,,
86,1128,,,,,,
87,1131,,,,,,
88,1132,,,,,,
89,1134,,,,1.0,0.000864304235090752,0.8643042350907519
90,1135,,,,,,
91,1136,,,,,,
92,1141,,,,,,
93,1142,,,,,,
94,1143,,,,,,
95,1144,,,,,,
96,1145,,,,,,
97,1146,,,,,,
98,1147,,,,,,
99,1148,,,,,,
100,1149,,,,,,
101,1162,,,,,,
102,1163,,,,,,
103,1164,,,,,,
104,1165,,,,4.0,0.009950248756218905,9.950248756218905
105,1166,,,,,,
106,1167,,,,,,
107,1168,,,,,,
108,1169,,,,,,
109,1170,,,,,,
110,1172,,,,,,
111,1173,,,,1.0,0.0011627906976744186,1.1627906976744187
112,1174,,,,,,
113,1175,,,,,,
114,1176,,,,,,
115,1180,,,,1.0,0.00015372790161414298,0.153727901614143
116,1182,,,,,,
117,1183,,,,,,
118,1184,,,,,,
119,1185,,,,,,
120,1186,,,,,,
121,1187,,,,,,
122,1188,,,,,,
123,1189,,,,,,
124,1195,,,,,,
125,1196,,,,,,
126,1197,,,,,,
127,1200,,,,,,
128,1201,,,,,,
129,1202,,,,,,
130,1203,,,,,,
131,1204,,,,,,
132,1205,,,,,,
133,1206,,,,,,
134,1207,,,,,,
135,1208,,,,,,
136,1209,,,,,,
137,1212,,,,,,
138,1213,,,,,,
139,1214,,,,,,
140,1215,,,,,,
141,1216,,,,,,
142,1217,,,,,,
143,1218,,,,,,
144,1219,,,,,,
145,1220,,,,,,
146,1222,,,,,,
147,1223,,,,,,
148,1224,,,,,,
149,1225,,,,,,
150,1226,,,,,,
151,1227,,,,2.0,7.795447458684128e-05,0.07795447458684128
152,1228,,,,,,
153,1231,,,,,,
154,1232,,,,,,
155,1233,,,,,,
156,1234,,,,,,
157,1236,,,,,,
158,1237,,,,,,
159,1239,,,,,,
160,1241,,,,,,
161,1242,34.0,0.008856473039854129,8.856473039854128,,,
162,1243,,,,,,
163,1244,,,,,,
164,1245,,,,,,
165,1246,,,,,,
166,1247,,,,,,
167,1248,,,,,,
168,1251,,,,,,
169,1252,,,,,,
170,1253,,,,,,
171,1254,,,,,,
172,1255,,,,,,
173,1256,,,,,,
174,1257,,,,,,
175,1258,,,,,,
176,1260,1.0,5.06636943965954e-05,0.0506636943965954,1.0,5.06636943965954e-05,0.0506636943965954
177,1261,,,,,,
178,1262,,,,,,
179,1263,,,,,,
180,1264,,,,,,
181,1265,,,,,,
182,1266,,,,,,
183,1267,,,,,,
184,1268,,,,,,
185,1269,,,,1.0,0.0007552870090634441,0.7552870090634441
186,1270,,,,,,
187,1271,,,,,,
188,1272,,,,,,
189,1273,,,,,,
190,1274,,,,,,
191,1275,,,,,,
192,1276,,,,,,
193,1277,,,,,,
194,1278,,,,,,
195,1279,,,,,,
196,1281,,,,,,
197,1283,,,,,,
198,1284,,,,,,
199,1285,,,,,,
200,1286,,,,,,
201,1287,,,,,,
202,1288,,,,,,
203,1290,,,,,,
204,1291,,,,,,
205,1292,,,,,,
206,1293,,,,,,
207,1294,,,,,,
208,1295,,,,,,
209,1296,,,,,,
210,1297,,,,,,
211,1298,,,,,,
212,1299,,,,,,
213,1302,,,,,,
214,1303,,,,,,
215,1304,,,,,,
216,1305,,,,,,
217,1306,,,,,,
218,1307,,,,,,
219,1308,,,,,,
220,1312,,,,,,
221,1313,,,,,,
222,1315,,,,,,
223,1316,,,,,,
224,1317,,,,,,
225,1318,,,,,,
226,1321,,,,,,
227,1322,,,,,,
228,1323,,,,,,
229,1324,,,,,,
230,1325,,,,,,
231,1326,,,,,,
232,1329,,,,,,
233,1337,,,,2.0,0.0005583472920156337,0.5583472920156337
234,1338,,,,,,
235,1341,,,,,,
236,1342,,,,,,
237,1343,,,,,,
238,1344,,,,,,
239,1345,,,,,,
240,1346,,,,,,
241,1347,,,,,,
242,1348,,,,,,
243,1350,,,,3.0,0.00044137119317345886,0.44137119317345885
244,1352,,,,,,
245,1353,,,,,,
246,1354,,,,,,
247,1355,,,,,,
248,1356,,,,,,
249,1357,,,,,,
250,1358,,,,,,
251,1372,,,,,,
252,1373,,,,1.0,0.00024709661477637757,0.24709661477637757
253,1374,,,,,,
254,1375,,,,,,
255,1376,,,,,,
256,1377,,,,,,
257,1400,,,,2.0,6.682928459250843e-05,0.06682928459250843
258,1404,,,,,,
259,1405,,,,,,
260,1406,,,,,,
261,1407,,,,,,
262,1408,,,,,,
263,1409,,,,,,
264,1410,,,,,,
265,1412,,,,,,
266,1413,,,,,,
267,1415,,,,,,
268,1416,,,,,,
269,1417,,,,1.0,0.0011001100110011,1.1001100110011
270,1418,,,,,,
271,1420,,,,,,
272,1421,,,,,,
273,1422,,,,1.0,0.00030703101013202335,0.30703101013202333
274,1423,,,,,,
275,1424,,,,1.0,0.0009970089730807576,0.9970089730807576
276,1425,,,,,,
277,1426,,,,,,
278,1427,,,,,,
279,1428,,,,,,
280,1429,,,,,,
281,1430,,,,,,
282,1431,,,,,,
283,1432,,,,,,
284,1433,,,,,,
285,1434,,,,1.0,0.0029154518950437317,2.9154518950437316
286,1435,,,,,,
287,1436,,,,,,
288,1437,,,,,,
289,1438,,,,,,
290,1439,,,,,,
291,1441,,,,1.0,0.0015600624024961,1.5600624024960998
292,1442,,,,,,
293,1443,,,,,,
294,1445,,,,,,
295,1446,,,,,,
296,1450,,,,,,
297,1452,,,,,,
298,1453,,,,,,
299,1454,,,,,,
300,1462,,,,,,
301,1463,,,,,,
302,1464,,,,,,
303,1468,,,,1.0,0.0007283321194464676,0.7283321194464676
304,1470,,,,,,
305,1473,,,,,,
306,1474,,,,,,
307,1475,,,,1.0,0.0009372071227741331,0.9372071227741331
308,1482,,,,,,
309,1483,,,,,,
310,1484,,,,,,
311,1485,,,,,,
312,1486,,,,,,
313,1489,,,,,,
314,1509,,,,,,
315,1510,1.0,0.000167897918065816,0.167897918065816,3.0,0.0005036937541974479,0.5036937541974479
316,1512,,,,,,
317,1513,,,,,,
318,1514,,,,1.0,0.005076142131979695,5.076142131979695
319,1515,,,,2.0,0.006756756756756757,6.756756756756757
320,1521,,,,,,
321,1522,,,,,,
322,1523,,,,2.0,0.0014716703458425313,1.4716703458425313
323,1524,,,,,,
324,1525,,,,,,
325,1526,,,,,,
326,1527,,,,,,
327,1528,,,,,,
328,1529,,,,,,
329,1530,2.0,0.00021915406530791147,0.21915406530791148,25.0,0.002739425816348893,2.739425816348893
330,1532,,,,,,
331,1533,,,,,,
332,1534,,,,,,
333,1535,,,,,,
334,1536,,,,,,
335,1537,,,,,,
336,1538,,,,,,
337,1541,,,,,,
338,1542,,,,,,
339,1543,,,,1.0,0.0011614401858304297,1.1614401858304297
340,1544,1.0,0.0010449320794148381,1.0449320794148382,1.0,0.0010449320794148381,1.0449320794148382
341,1545,,,,,,
342,1551,,,,,,
343,1552,,,,1.0,0.003787878787878788,3.787878787878788
344,1553,,,,,,
345,1554,,,,,,
346,1555,,,,,,
347,1562,,,,8.0,0.0038095238095238095,3.8095238095238093
348,1563,2.0,0.002,2.0,,,
349,1564,2.0,0.0006856359273225917,0.6856359273225917,1.0,0.00034281796366129587,0.34281796366129585
350,1565,,,,,,
351,1566,3.0,0.0018796992481203006,1.8796992481203008,,,
352,1567,,,,,,
353,1568,,,,1.0,0.001524390243902439,1.524390243902439
354,1580,2.0,0.0004916420845624386,0.4916420845624386,3.0,0.0007374631268436578,0.7374631268436578
355,1583,,,,,,
356,1584,,,,,,
357,1585,,,,1.0,0.001006036217303823,1.006036217303823
358,1586,,,,,,
359,1587,,,,,,
360,1588,,,,1.0,0.0006839945280437756,0.6839945280437756
361,1589,,,,,,
362,1595,,,,1.0,0.0011494252873563218,1.1494252873563218
363,1607,,,,,,
364,1608,,,,,,
365,1609,,,,,,
366,1610,,,,,,
367,1611,,,,,,
368,1612,,,,,,
369,1613,,,,,,
370,1614,,,,,,
371,1615,,,,,,
372,1616,,,,,,
373,1617,,,,,,
374,1618,,,,,,
375,1619,,,,,,
376,1623,,,,,,
377,1624,,,,,,
378,1625,1.0,0.001037344398340249,1.037344398340249,,,
379,1626,,,,,,
380,1627,1.0,0.000949667616334283,0.9496676163342831,,,
381,1628,,,,,,
382,1630,2.0,0.00011678150181011328,0.11678150181011328,2.0,0.00011678150181011328,0.11678150181011328
383,1632,,,,,,
384,1633,,,,,,
385,1634,,,,,,
386,1635,2.0,0.0004578754578754579,0.45787545787545786,1.0,0.00022893772893772894,0.22893772893772893
387,1636,,,,,,
388,1637,,,,,,
389,1638,,,,,,
390,1642,,,,1.0,0.0009380863039399625,0.9380863039399625
391,1643,,,,,,
392,1644,,,,,,
393,1645,,,,,,
394,1646,,,,,,
395,1647,,,,,,
396,1648,,,,,,
397,1649,,,,,,
398,1651,,,,,,
399,1652,,,,,,
400,1653,,,,,,
401,1654,,,,,,
402,1656,,,,,,
403,1657,,,,,,
404,1658,,,,,,
405,1659,,,,,,
406,1660,,,,3.0,0.0008888888888888889,0.888888888888889
407,1661,,,,1.0,0.000925925925925926,0.9259259259259259
408,1663,1.0,0.0004805382027871216,0.4805382027871216,,,
409,1665,,,,,,
410,1666,,,,,,
411,1667,,,,,,
412,1669,,,,,,
413,1670,,,,,,
414,1673,,,,,,
415,1674,,,,,,
416,1675,,,,,,
417,1676,,,,,,
418,1677,,,,,,
419,1678,1.0,0.0009208103130755065,0.9208103130755064,1.0,0.0009208103130755065,0.9208103130755064
420,1679,,,,,,
421,1680,,,,2.0,0.00037126415444588826,0.3712641544458883
422,1681,,,,,,
423,1682,,,,,,
424,1683,,,,1.0,0.002564102564102564,2.5641025641025643
425,1684,,,,,,
426,1685,,,,,,
427,1686,,,,,,
428,1687,,,,,,
429,1688,,,,,,
430,1689,,,,,,
431,1690,,,,1.0,0.000612369871402327,0.612369871402327
432,1691,,,,,,
433,1692,,,,,,
434,1694,1.0,0.000794912559618442,0.794912559618442,,,
435,1695,2.0,0.0016051364365971107,1.6051364365971108,1.0,0.0008025682182985554,0.8025682182985554
436,1696,,,,4.0,0.0041025641025641026,4.102564102564102
437,1697,,,,,,
438,1699,,,,,,
439,1700,7.0,0.00018444350758853287,0.18444350758853287,2.0,5.269814502529511e-05,0.05269814502529511
440,1712,3.0,0.0009511731135066582,0.9511731135066582,3.0,0.0009511731135066582,0.9511731135066582
441,1713,2.0,0.0013245033112582781,1.3245033112582782,1.0,0.0006622516556291391,0.6622516556291391
442,1714,10.0,0.005521811154058531,5.521811154058531,4.0,0.0022087244616234127,2.2087244616234125
443,1715,,,,1.0,0.0005458515283842794,0.5458515283842794
444,1716,1.0,0.0003202049311559398,0.3202049311559398,1.0,0.0003202049311559398,0.3202049311559398
445,1717,,,,,,
446,1718,,,,2.0,0.001728608470181504,1.7286084701815039
447,1719,6.0,0.005649717514124294,5.649717514124294,2.0,0.0018832391713747645,1.8832391713747645
448,1720,,,,,,
449,1721,,,,,,
450,1722,2.0,0.0028694404591104736,2.8694404591104736,,,
451,1723,4.0,0.0004808270224786633,0.4808270224786633,,,
452,1724,,,,2.0,0.0005635390250774866,0.5635390250774865
453,1725,2.0,0.0014347202295552368,1.4347202295552368,,,
454,1726,,,,,,
455,1727,1.0,0.0007716049382716049,0.7716049382716049,,,
456,1728,,,,,,
457,1730,,,,,,
458,1731,2.0,0.0018099547511312218,1.8099547511312217,,,
459,1732,,,,,,
460,1733,,,,,,
461,1734,,,,,,
462,1735,,,,,,
463,1736,,,,,,
464,1737,,,,1.0,0.0009541984732824427,0.9541984732824427
465,1738,,,,,,
466,1740,,,,1.0,0.00039936102236421724,0.3993610223642172
467,1741,,,,,,
468,1742,,,,1.0,0.0013736263736263737,1.3736263736263736
469,1744,,,,,,
470,1745,,,,1.0,0.0010309278350515464,1.0309278350515465
471,1746,,,,,,
472,1747,1.0,0.0025380710659898475,2.5380710659898473,,,
473,1748,,,,,,
474,1749,,,,,,
475,1752,,,,5.0,0.00041196341764851283,0.41196341764851285
476,1753,,,,,,
477,1754,,,,1.0,0.0005379236148466917,0.5379236148466917
478,1756,,,,,,
479,1757,,,,,,
480,1762,3.0,0.0009621552277100705,0.9621552277100706,1.0,0.00032071840923669016,0.32071840923669015
481,1763,,,,2.0,0.0006309148264984228,0.6309148264984228
482,1772,,,,1.0,0.00038446751249519417,0.3844675124951942
483,1773,1.0,0.001037344398340249,1.037344398340249,,,
484,1774,,,,,,
485,1775,,,,,,
486,1776,,,,,,
487,1782,,,,,,
488,1783,,,,,,
489,1784,,,,1.0,0.00038714672861014324,0.38714672861014326
490,1785,2.0,0.002232142857142857,2.232142857142857,1.0,0.0011160714285714285,1.1160714285714286
491,1786,5.0,0.002900232018561485,2.9002320185614847,1.0,0.000580046403712297,0.580046403712297
492,1787,,,,,,
493,1788,,,,,,
494,1789,2.0,0.0019723865877712033,1.9723865877712032,3.0,0.0029585798816568047,2.9585798816568047
495,1791,3.0,0.001996007984031936,1.996007984031936,2.0,0.0013306719893546241,1.3306719893546242
496,1792,5.0,0.003996802557953637,3.9968025579536373,3.0,0.002398081534772182,2.398081534772182
497,1793,2.0,0.004739336492890996,4.739336492890995,,,
498,1794,2.0,0.003629764065335753,3.629764065335753,2.0,0.003629764065335753,3.629764065335753
499,1795,,,,1.0,0.003278688524590164,3.278688524590164
500,1796,3.0,0.00267379679144385,2.6737967914438503,7.0,0.006238859180035651,6.238859180035651
501,1797,4.0,0.008281573498964804,8.281573498964804,4.0,0.008281573498964804,8.281573498964804
502,1800,,,,2.0,0.0001040582726326743,0.1040582726326743
503,1801,,,,,,
504,1802,,,,,,
505,1803,,,,,,
506,1804,,,,,,
507,1805,,,,1.0,0.0006821282401091405,0.6821282401091405
508,1806,,,,1.0,0.0001967729240456513,0.1967729240456513
509,1807,,,,3.0,0.0004838709677419355,0.4838709677419355
510,1808,,,,,,
511,1809,,,,,,
512,1814,,,,2.0,0.00017861927301955882,0.17861927301955882
513,1815,,,,1.0,0.0001108278842956888,0.1108278842956888
514,1816,,,,,,
515,1817,,,,,,
516,1820,,,,2.0,0.00018821757952192734,0.18821757952192733
517,1822,,,,,,
518,1823,,,,,,
519,1824,,,,,,
520,1832,,,,,,
521,1833,,,,,,
522,1844,,,,,,
523,1845,,,,,,
524,1846,,,,,,
525,1847,,,,,,
526,1852,,,,,,
527,1853,,,,,,
528,1854,,,,,,
529,1856,,,,,,
530,1860,,,,,,
531,1862,,,,,,
532,1863,,,,,,
533,1864,,,,,,
534,1865,,,,,,
535,1866,,,,,,
536,1867,,,,1.0,0.00025581990278843696,0.25581990278843697
537,1868,,,,1.0,0.0001984126984126984,0.1984126984126984
538,1869,,,,,,
539,1870,,,,,,
540,1871,,,,2.0,0.0008382229673093043,0.8382229673093042
541,1872,,,,,,
542,1873,,,,,,
543,1874,,,,,,
544,1875,,,,1.0,0.0012903225806451613,1.2903225806451613
545,1880,1.0,0.000140964195094446,0.14096419509444602,1.0,0.000140964195094446,0.14096419509444602
546,1882,,,,,,
547,1884,,,,2.0,0.0011402508551881414,1.1402508551881414
548,1885,,,,,,
549,1890,,,,,,
550,1891,,,,,,
551,1892,,,,,,
552,1893,,,,,,
553,1895,,,,,,
554,1896,,,,2.0,0.0005076142131979696,0.5076142131979696
555,1897,,,,,,
556,1898,1.0,0.0010905125408942203,1.0905125408942202,,,
557,1899,,,,,,
558,1902,,,,1.0,0.0007776049766718507,0.7776049766718507
559,1903,,,,1.0,0.001422475106685633,1.4224751066856332
560,1904,,,,,,
561,1905,,,,,,
562,1906,,,,,,
563,1907,,,,,,
564,1908,,,,,,
565,1911,,,,,,
566,1912,,,,,,
567,1913,,,,,,
568,1914,,,,,,
569,1918,,,,,,
570,1920,,,,3.0,0.00017487612940833577,0.17487612940833577
571,1921,,,,,,
572,1922,,,,,,
573,1923,,,,,,
574,1925,,,,,,
575,1926,,,,,,
576,1927,,,,,,
577,1928,,,,,,
578,1929,,,,,,
579,1932,,,,,,
580,1933,,,,,,
581,1934,,,,,,
582,1936,,,,,,
583,1937,,,,,,
584,1938,,,,,,
585,1941,,,,,,
586,1942,,,,,,
587,1943,,,,,,
588,1944,,,,,,
589,1945,,,,,,
590,1946,,,,,,
591,1947,,,,,,
592,1948,,,,,,
593,1950,,,,2.0,7.68344218209758e-05,0.0768344218209758
594,1955,,,,,,
595,1957,,,,,,
596,1958,,,,,,
597,1961,,,,,,
598,1962,,,,,,
599,1963,,,,,,
600,1964,,,,,,
601,1965,,,,,,
602,1966,,,,1.0,0.0003117206982543641,0.3117206982543641
603,1967,,,,,,
604,1968,,,,,,
605,1969,,,,,,
606,1971,,,,,,
607,1972,,,,,,
608,1973,,,,,,
609,1974,,,,,,
610,1975,,,,,,
611,1976,,,,,,
612,1977,,,,,,
613,1978,,,,2.0,0.001358695652173913,1.358695652173913
614,1981,,,,,,
615,1982,,,,,,
616,1983,,,,1.0,0.0012033694344163659,1.203369434416366
617,1984,,,,,,
618,1985,,,,1.0,0.0031847133757961785,3.1847133757961785
619,1986,,,,,,
620,1987,,,,,,
621,1988,,,,,,
622,1991,,,,,,
623,1992,,,,,,
624,1993,,,,,,
625,1994,,,,,,
626,1996,,,,,,
627,1997,,,,1.0,0.0003837298541826554,0.3837298541826554
628,2000,2.0,5.964807634953773e-05,0.05964807634953773,7.0,0.00020876826722338206,0.20876826722338207
629,2012,,,,,,
630,2013,,,,2.0,0.0003578457684737878,0.3578457684737878
631,2014,,,,1.0,0.0005461496450027307,0.5461496450027307
632,2015,,,,,,
633,2016,,,,1.0,0.0002101281781886951,0.21012817818869511
634,2017,,,,3.0,0.0006357279084551812,0.6357279084551812
635,2019,,,,,,
636,2022,,,,,,
637,2023,,,,,,
638,2024,,,,,,
639,2025,,,,,,
640,2027,,,,,,
641,2028,,,,,,
642,2034,,,,,,
643,2035,,,,,,
644,2036,,,,,,
645,2037,,,,2.0,0.002002002002002002,2.002002002002002
646,2042,,,,,,
647,2043,,,,,,
648,2046,,,,,,
649,2052,1.0,0.0005892751915144372,0.5892751915144372,1.0,0.0005892751915144372,0.5892751915144372
650,2053,,,,1.0,0.00038819875776397513,0.3881987577639751
651,2054,,,,,,
652,2056,,,,,,
653,2057,,,,2.0,0.0038910505836575876,3.8910505836575875
654,2058,,,,,,
655,2063,,,,,,
656,2065,,,,,,
657,2067,,,,,,
658,2068,,,,,,
659,2072,7.0,0.0021361000915471468,2.1361000915471466,,,
660,2073,,,,1.0,0.0035971223021582736,3.5971223021582737
661,2074,,,,1.0,0.0002442598925256473,0.24425989252564728
662,2075,,,,,,
663,2087,,,,2.0,0.0012634238787113076,1.2634238787113075
664,2088,4.0,0.002097535395909806,2.097535395909806,2.0,0.001048767697954903,1.048767697954903
665,2103,,,,,,
666,2105,,,,1.0,0.0008525149190110827,0.8525149190110827
667,2108,,,,4.0,0.0014336917562724014,1.4336917562724014
668,2112,,,,,,
669,2113,,,,,,
670,2114,,,,6.0,0.0016896648831315122,1.6896648831315122
671,2115,,,,,,
672,2116,,,,,,
673,2117,,,,,,
674,2123,,,,,,
675,2124,,,,,,
676,2126,,,,,,
677,2127,,,,,,
678,2149,,,,,,
679,2206,,,,,,
680,2207,,,,,,
681,2208,,,,,,
682,2300,,,,5.0,0.0001291188926763764,0.1291188926763764
683,2314,,,,,,
684,2316,,,,,,
685,2318,,,,,,
686,2322,,,,1.0,0.0033003300330033004,3.3003300330033003
687,2325,,,,,,
688,2333,,,,,,
689,2336,,,,,,
690,2338,,,,,,
691,2340,,,,,,
692,2345,,,,3.0,0.0016891891891891893,1.6891891891891893
693,2350,,,,1.0,0.0004452359750667854,0.44523597506678536
694,2353,,,,,,
695,2354,,,,,,
696,2360,,,,,,
697,2362,,,,,,
698,2363,,,,,,
699,2364,,,,,,
700,2400,,,,2.0,0.00019109497420217848,0.19109497420217847
701,2405,,,,,,
702,2406,,,,,,
703,2414,,,,,,
704,2416,,,,,,
705,2500,2.0,0.005405405405405406,5.405405405405405,,,
706,2502,10.0,0.0005715265474081271,0.5715265474081271,10.0,0.0005715265474081271,0.5715265474081271
707,2503,7.0,0.0003958156629912355,0.39581566299123555,11.0,0.0006219960418433701,0.6219960418433701
708,2504,6.0,0.0003459210147016431,0.3459210147016431,12.0,0.0006918420294032863,0.6918420294032862
709,2505,,,,,,
710,2512,2.0,0.006802721088435374,6.802721088435374,,,
711,2513,1.0,0.0012121212121212121,1.2121212121212122,,,
712,2514,,,,,,
713,2515,,,,1.0,0.001092896174863388,1.092896174863388
714,2516,,,,,,
715,2517,,,,,,
716,2518,,,,1.0,0.0013869625520110957,1.3869625520110958
717,2520,2.0,0.0005574136008918618,0.5574136008918618,,,
718,2523,,,,2.0,0.0019743336623889436,1.9743336623889436
719,2525,,,,4.0,0.0008974646623289208,0.8974646623289209
720,2532,6.0,0.01060070671378092,10.60070671378092,,,
721,2533,4.0,0.002048131080389145,2.048131080389145,,,
722,2534,,,,1.0,0.0008285004142502071,0.828500414250207
723,2535,,,,,,
724,2536,,,,,,
725,2537,,,,,,
726,2538,,,,,,
727,2540,14.0,0.0008495145631067961,0.8495145631067961,18.0,0.001092233009708738,1.0922330097087378
728,2542,7.0,0.0017627801561319568,1.7627801561319567,6.0,0.0015109544195416771,1.510954419541677
729,2543,16.0,0.0033003300330033004,3.3003300330033003,11.0,0.002268976897689769,2.268976897689769
730,2544,4.0,0.0008238928939237899,0.82389289392379,4.0,0.0008238928939237899,0.82389289392379
731,2545,2.0,0.0006213109661385523,0.6213109661385523,10.0,0.0031065548306927616,3.1065548306927617
732,2552,8.0,0.0030534351145038168,3.0534351145038165,3.0,0.0011450381679389313,1.1450381679389314
733,2553,1.0,0.0005232862375719519,0.5232862375719519,1.0,0.0005232862375719519,0.5232862375719519
734,2554,5.0,0.0037257824143070045,3.7257824143070044,2.0,0.0014903129657228018,1.4903129657228018
735,2555,2.0,0.000474158368895211,0.474158368895211,7.0,0.0016595542911332385,1.6595542911332386
736,2556,4.0,0.0035650623885918,3.5650623885918002,3.0,0.00267379679144385,2.6737967914438503
737,2557,7.0,0.002246469833119384,2.246469833119384,15.0,0.004813863928112966,4.813863928112966
738,2558,3.0,0.0015991471215351812,1.5991471215351811,6.0,0.0031982942430703624,3.1982942430703623
739,2560,17.0,0.0023624235686492494,2.3624235686492496,2.0,0.00027793218454697053,0.27793218454697055
740,2562,3.0,0.0009436929852154766,0.9436929852154766,2.0,0.0006291286568103177,0.6291286568103177
741,2563,6.0,0.0014925373134328358,1.492537313432836,4.0,0.0009950248756218905,0.9950248756218905
742,2564,6.0,0.004034969737726967,4.034969737726968,5.0,0.0033624747814391394,3.3624747814391394
743,2565,3.0,0.004411764705882353,4.411764705882353,,,
744,2572,2.0,0.0008865248226950354,0.8865248226950354,13.0,0.00576241134751773,5.76241134751773
745,2575,15.0,0.004835589941972921,4.835589941972921,4.0,0.0012894906511927789,1.2894906511927788
746,2576,1.0,0.0019157088122605363,1.9157088122605364,2.0,0.0038314176245210726,3.8314176245210727
747,2577,14.0,0.012589928057553957,12.589928057553957,10.0,0.008992805755395683,8.992805755395683
748,2603,,,,7.0,0.005054151624548736,5.054151624548736
749,2604,,,,,,
750,2605,,,,3.0,0.001594896331738437,1.594896331738437
751,2606,,,,1.0,0.0006313131313131314,0.6313131313131314
752,2607,,,,2.0,0.002932551319648094,2.932551319648094
753,2608,,,,3.0,0.0021945866861741038,2.194586686174104
754,2610,12.0,0.0022931396904261416,2.2931396904261416,9.0,0.0017198547678196063,1.7198547678196063
755,2612,,,,,,
756,2613,,,,,,
757,2615,,,,2.0,0.0019286403085824494,1.9286403085824495
758,2616,,,,2.0,0.002333722287047841,2.333722287047841
759,2710,3.0,0.0008448324415657561,0.8448324415657561,4.0,0.001126443255421008,1.1264432554210082
760,2712,,,,1.0,0.0029498525073746312,2.949852507374631
761,2713,,,,,,
762,2714,,,,,,
763,2715,,,,1.0,0.015625,15.625
764,2716,,,,,,
765,2717,,,,,,
766,2718,,,,,,
767,2720,5.0,0.0012330456226880395,1.2330456226880395,18.0,0.0044389642416769425,4.438964241676943
768,2722,1.0,0.0022172949002217295,2.2172949002217295,4.0,0.008869179600886918,8.869179600886918
769,2723,1.0,0.008333333333333333,8.333333333333334,4.0,0.03333333333333333,33.333333333333336
770,2732,,,,8.0,0.0027072758037225042,2.707275803722504
771,2733,,,,,,
772,2735,1.0,0.00025627883136852895,0.25627883136852897,7.0,0.0017939518195797027,1.7939518195797026
773,2736,,,,,,
774,2738,,,,7.0,0.004912280701754386,4.912280701754386
775,2740,3.0,0.00039267015706806284,0.39267015706806285,10.0,0.0013089005235602095,1.3089005235602096
776,2742,,,,2.0,0.004728132387706856,4.7281323877068555
777,2743,,,,1.0,0.002785515320334262,2.785515320334262
778,2744,,,,,,
779,2745,,,,1.0,0.002680965147453083,2.680965147453083
780,2746,,,,2.0,0.0037243947858473,3.7243947858473
781,2747,,,,,,
782,2748,,,,1.0,0.006535947712418301,6.5359477124183005
783,2762,,,,,,
784,2800,,,,1.0,8.010253123998718e-05,0.08010253123998719
785,2802,,,,,,
786,2803,,,,,,
787,2805,,,,,,
788,2806,,,,,,
789,2807,,,,,,
790,2812,,,,,,
791,2813,,,,,,
792,2814,,,,6.0,0.020338983050847456,20.338983050847457
793,2822,,,,,,
794,2823,,,,,,
795,2824,,,,,,
796,2825,,,,,,
797,2826,,,,,,
798,2827,,,,,,
799,2828,,,,,,
800,2829,,,,1.0,0.0029940119760479044,2.9940119760479043
